weapon_id,name,affinity,effect_ids,bleed,frost,poison,scarlet_rot,sleep,madness,death,bleed_uses_status_correction,frost_uses_status_correction,poison_uses_status_correction,scarlet_rot_uses_status_correction,sleep_uses_status_correction,madness_uses_status_correction,death_uses_status_correction
19000000,Scythe,Standard,6402,55,0,0,0,0,0,0,1,,,,,,
19002000,Scythe,Storm,6402,55,0,0,0,0,0,0,1,,,,,,
34170000,Seal of Rot,Standard,,0,0,0,0,0,0,0,,,,,,,
13060000,Seething Flail,Standard,,0,0,0,0,0,0,0,,,,,,,
24070000,Sentry's Torch,Standard,415,0,0,0,0,0,0,0,,,,,,,
41040000,Serpent Bow,Standard,1938|1940,0,0,0,0,0,0,0,,,,,,,
31520000,Serpent Crest Shield,Standard,,0,0,0,0,0,0,0,,,,,,,
13500000,Serpent Flail,Standard,108500,0,0,0,0,0,0,0,,,,,,,
7111700,Serpent-God's Curved Sword,Aberrant,105013|5071100,70,0,0,0,0,0,0,1,,,,,,
7111000,Serpent-God's Curved Sword,Bestial,5071100,0,0,0,0,0,0,0,,,,,,,
7111800,Serpent-God's Curved Sword,Bloodflame,105013|5071100,70,0,0,0,0,0,0,1,,,,,,
7111400,Serpent-God's Curved Sword,Death,108013|5071100,0,0,0,0,0,0,86,,,,,,,1
7110900,Serpent-God's Curved Sword,Draconic,5071100,0,0,0,0,0,0,0,,,,,,,
7110500,Serpent-God's Curved Sword,Dragonkin,107513|5071100,0,86,0,0,0,0,0,,1,,,,,
7110700,Serpent-God's Curved Sword,Flame,108500|5071100,0,0,0,0,0,0,0,,,,,,,
7111300,Serpent-God's Curved Sword,Frenzy,6756|5071100,0,0,0,0,0,68,0,,,,,,1,
7111600,Serpent-God's Curved Sword,Frost,107513|5071100,0,86,0,0,0,0,0,,1,,,,,
7110400,Serpent-God's Curved Sword,Glint,5071100,0,0,0,0,0,0,0,,,,,,,
7111500,Serpent-God's Curved Sword,Godslayer,1620000|5071100,0,0,0,0,0,0,0,,,,,,,
7110800,Serpent-God's Curved Sword,Golden,5071100,0,0,0,0,0,0,0,,,,,,,
7110600,Serpent-God's Curved Sword,Gravity,5071100,0,0,0,0,0,0,0,,,,,,,
7110100,Serpent-God's Curved Sword,Heavy,5071100,0,0,0,0,0,0,0,,,,,,,
7110200,Serpent-God's Curved Sword,Keen,5071100,0,0,0,0,0,0,0,,,,,,,
7111200,Serpent-God's Curved Sword,Lava,5071100,0,0,0,0,0,0,0,,,,,,,
7112100,Serpent-God's Curved Sword,Mystic,105563|5071100,0,0,0,0,81,0,0,,,,,1,,
7111100,Serpent-God's Curved Sword,Night,5071100,0,0,0,0,0,0,0,,,,,,,
7110300,Serpent-God's Curved Sword,Quality,5071100,0,0,0,0,0,0,0,,,,,,,
7111900,Serpent-God's Curved Sword,Rotten,106013|5071100,0,0,81,0,0,0,0,,,1,,,,
7110000,Serpent-God's Curved Sword,Standard,5071100,0,0,0,0,0,0,0,,,,,,,
7112000,Serpent-God's Curved Sword,Storm,5071100,0,0,0,0,0,0,0,,,,,,,
17030000,Serpent-Hunter,Standard,,0,0,0,0,0,0,0,,,,,,,
9080000,Serpentbone Blade,Standard,106125,0,0,115,0,0,0,0,,,1,,,,
23510000,Shadow Sunflower Blossom,Standard,105265,105,0,0,0,0,0,0,1,,,,,,
7031700,Shamshir,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
7031000,Shamshir,Bestial,,0,0,0,0,0,0,0,,,,,,,
7031800,Shamshir,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
7031400,Shamshir,Death,108013,0,0,0,0,0,0,86,,,,,,,1
7030900,Shamshir,Draconic,,0,0,0,0,0,0,0,,,,,,,
7030500,Shamshir,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
7030700,Shamshir,Flame,108500,0,0,0,0,0,0,0,,,,,,,
7031300,Shamshir,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
7031600,Shamshir,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
7030400,Shamshir,Glint,,0,0,0,0,0,0,0,,,,,,,
7031500,Shamshir,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
7030800,Shamshir,Golden,,0,0,0,0,0,0,0,,,,,,,
7030600,Shamshir,Gravity,,0,0,0,0,0,0,0,,,,,,,
7030100,Shamshir,Heavy,,0,0,0,0,0,0,0,,,,,,,
7030200,Shamshir,Keen,,0,0,0,0,0,0,0,,,,,,,
7031200,Shamshir,Lava,,0,0,0,0,0,0,0,,,,,,,
7032100,Shamshir,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
7031100,Shamshir,Night,,0,0,0,0,0,0,0,,,,,,,
7030300,Shamshir,Quality,,0,0,0,0,0,0,0,,,,,,,
7031900,Shamshir,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
7030000,Shamshir,Standard,,0,0,0,0,0,0,0,,,,,,,
7032000,Shamshir,Storm,,0,0,0,0,0,0,0,,,,,,,
21550000,Shield of Night,Standard,5215500,0,0,0,0,0,0,0,,,,,,,
31170000,Shield of the Guilty,Standard,6401|5025000,50,0,0,0,0,0,0,1,,,,,,
16001700,Short Spear,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
16001000,Short Spear,Bestial,,0,0,0,0,0,0,0,,,,,,,
16001800,Short Spear,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
16001400,Short Spear,Death,108013,0,0,0,0,0,0,86,,,,,,,1
16000900,Short Spear,Draconic,,0,0,0,0,0,0,0,,,,,,,
16000500,Short Spear,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
16000700,Short Spear,Flame,108500,0,0,0,0,0,0,0,,,,,,,
16001300,Short Spear,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
16001600,Short Spear,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
16000400,Short Spear,Glint,,0,0,0,0,0,0,0,,,,,,,
16001500,Short Spear,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
16000800,Short Spear,Golden,,0,0,0,0,0,0,0,,,,,,,
16000600,Short Spear,Gravity,,0,0,0,0,0,0,0,,,,,,,
16000100,Short Spear,Heavy,,0,0,0,0,0,0,0,,,,,,,
16000200,Short Spear,Keen,,0,0,0,0,0,0,0,,,,,,,
16001200,Short Spear,Lava,,0,0,0,0,0,0,0,,,,,,,
16002100,Short Spear,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
16001100,Short Spear,Night,,0,0,0,0,0,0,0,,,,,,,
16000300,Short Spear,Quality,,0,0,0,0,0,0,0,,,,,,,
16001900,Short Spear,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
16000000,Short Spear,Standard,,0,0,0,0,0,0,0,,,,,,,
16002000,Short Spear,Storm,,0,0,0,0,0,0,0,,,,,,,
2011700,Short Sword,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
2011000,Short Sword,Bestial,,0,0,0,0,0,0,0,,,,,,,
2011800,Short Sword,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
2011400,Short Sword,Death,108013,0,0,0,0,0,0,86,,,,,,,1
2010900,Short Sword,Draconic,,0,0,0,0,0,0,0,,,,,,,
2010500,Short Sword,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
2010700,Short Sword,Flame,108500,0,0,0,0,0,0,0,,,,,,,
2011300,Short Sword,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
2011600,Short Sword,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
2010400,Short Sword,Glint,,0,0,0,0,0,0,0,,,,,,,
2011500,Short Sword,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
2010800,Short Sword,Golden,,0,0,0,0,0,0,0,,,,,,,
2010600,Short Sword,Gravity,,0,0,0,0,0,0,0,,,,,,,
2010100,Short Sword,Heavy,,0,0,0,0,0,0,0,,,,,,,
2010200,Short Sword,Keen,,0,0,0,0,0,0,0,,,,,,,
2011200,Short Sword,Lava,,0,0,0,0,0,0,0,,,,,,,
2012100,Short Sword,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
2011100,Short Sword,Night,,0,0,0,0,0,0,0,,,,,,,
2010300,Short Sword,Quality,,0,0,0,0,0,0,0,,,,,,,
2011900,Short Sword,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
2010000,Short Sword,Standard,,0,0,0,0,0,0,0,,,,,,,
2012000,Short Sword,Storm,,0,0,0,0,0,0,0,,,,,,,
40000000,Shortbow,Standard,1940,0,0,0,0,0,0,0,,,,,,,
7021700,Shotel,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
7021000,Shotel,Bestial,,0,0,0,0,0,0,0,,,,,,,
7021800,Shotel,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
7021400,Shotel,Death,108013,0,0,0,0,0,0,86,,,,,,,1
7020900,Shotel,Draconic,,0,0,0,0,0,0,0,,,,,,,
7020500,Shotel,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
7020700,Shotel,Flame,108500,0,0,0,0,0,0,0,,,,,,,
7021300,Shotel,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
7021600,Shotel,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
7020400,Shotel,Glint,,0,0,0,0,0,0,0,,,,,,,
7021500,Shotel,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
7020800,Shotel,Golden,,0,0,0,0,0,0,0,,,,,,,
7020600,Shotel,Gravity,,0,0,0,0,0,0,0,,,,,,,
7020100,Shotel,Heavy,,0,0,0,0,0,0,0,,,,,,,
7020200,Shotel,Keen,,0,0,0,0,0,0,0,,,,,,,
7021200,Shotel,Lava,,0,0,0,0,0,0,0,,,,,,,
7022100,Shotel,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
7021100,Shotel,Night,,0,0,0,0,0,0,0,,,,,,,
7020300,Shotel,Quality,,0,0,0,0,0,0,0,,,,,,,
7021900,Shotel,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
7020000,Shotel,Standard,,0,0,0,0,0,0,0,,,,,,,
7022000,Shotel,Storm,,0,0,0,0,0,0,0,,,,,,,
12070000,Sigur's Greatmace,Standard,105265,105,0,0,0,0,0,0,1,,,,,,
17020000,Siluria's Tree,Standard,,0,0,0,0,0,0,0,,,,,,,
31060000,Silver Mirrorshield,Standard,,0,0,0,0,0,0,0,,,,,,,
14501700,Smithscript Axe,Aberrant,105015,72,0,0,0,0,0,0,1,,,,,,
14501000,Smithscript Axe,Bestial,,0,0,0,0,0,0,0,,,,,,,
14501800,Smithscript Axe,Bloodflame,105015,72,0,0,0,0,0,0,1,,,,,,
14501400,Smithscript Axe,Death,108015,0,0,0,0,0,0,89,,,,,,,1
14500900,Smithscript Axe,Draconic,,0,0,0,0,0,0,0,,,,,,,
14500500,Smithscript Axe,Dragonkin,107515,0,89,0,0,0,0,0,,1,,,,,
14500700,Smithscript Axe,Flame,108500,0,0,0,0,0,0,0,,,,,,,
14501300,Smithscript Axe,Frenzy,6753,0,0,0,0,0,70,0,,,,,,1,
14501600,Smithscript Axe,Frost,107515,0,89,0,0,0,0,0,,1,,,,,
14500400,Smithscript Axe,Glint,,0,0,0,0,0,0,0,,,,,,,
14501500,Smithscript Axe,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
14500800,Smithscript Axe,Golden,,0,0,0,0,0,0,0,,,,,,,
14500600,Smithscript Axe,Gravity,,0,0,0,0,0,0,0,,,,,,,
14500100,Smithscript Axe,Heavy,,0,0,0,0,0,0,0,,,,,,,
14500200,Smithscript Axe,Keen,,0,0,0,0,0,0,0,,,,,,,
14501200,Smithscript Axe,Lava,,0,0,0,0,0,0,0,,,,,,,
14502100,Smithscript Axe,Mystic,105515,0,0,0,0,83,0,0,,,,,1,,
14501100,Smithscript Axe,Night,,0,0,0,0,0,0,0,,,,,,,
14500300,Smithscript Axe,Quality,,0,0,0,0,0,0,0,,,,,,,
14501900,Smithscript Axe,Rotten,106015,0,0,83,0,0,0,0,,,1,,,,
14500000,Smithscript Axe,Standard,,0,0,0,0,0,0,0,,,,,,,
14502000,Smithscript Axe,Storm,,0,0,0,0,0,0,0,,,,,,,
64511700,Smithscript Cirque,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
64511000,Smithscript Cirque,Bestial,,0,0,0,0,0,0,0,,,,,,,
64511800,Smithscript Cirque,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
64511400,Smithscript Cirque,Death,108013,0,0,0,0,0,0,86,,,,,,,1
64510900,Smithscript Cirque,Draconic,,0,0,0,0,0,0,0,,,,,,,
64510500,Smithscript Cirque,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
64510700,Smithscript Cirque,Flame,108500,0,0,0,0,0,0,0,,,,,,,
64511300,Smithscript Cirque,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
64511600,Smithscript Cirque,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
64510400,Smithscript Cirque,Glint,,0,0,0,0,0,0,0,,,,,,,
64511500,Smithscript Cirque,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
64510800,Smithscript Cirque,Golden,,0,0,0,0,0,0,0,,,,,,,
64510600,Smithscript Cirque,Gravity,,0,0,0,0,0,0,0,,,,,,,
64510100,Smithscript Cirque,Heavy,,0,0,0,0,0,0,0,,,,,,,
64510200,Smithscript Cirque,Keen,,0,0,0,0,0,0,0,,,,,,,
64511200,Smithscript Cirque,Lava,,0,0,0,0,0,0,0,,,,,,,
64512100,Smithscript Cirque,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
64511100,Smithscript Cirque,Night,,0,0,0,0,0,0,0,,,,,,,
64510300,Smithscript Cirque,Quality,,0,0,0,0,0,0,0,,,,,,,
64511900,Smithscript Cirque,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
64510000,Smithscript Cirque,Standard,,0,0,0,0,0,0,0,,,,,,,
64512000,Smithscript Cirque,Storm,,0,0,0,0,0,0,0,,,,,,,
63501700,Smithscript Dagger,Aberrant,105011,68,0,0,0,0,0,0,1,,,,,,
63501000,Smithscript Dagger,Bestial,,0,0,0,0,0,0,0,,,,,,,
63501800,Smithscript Dagger,Bloodflame,105011,68,0,0,0,0,0,0,1,,,,,,
63501400,Smithscript Dagger,Death,108011,0,0,0,0,0,0,83,,,,,,,1
63500900,Smithscript Dagger,Draconic,,0,0,0,0,0,0,0,,,,,,,
63500500,Smithscript Dagger,Dragonkin,107511,0,83,0,0,0,0,0,,1,,,,,
63500700,Smithscript Dagger,Flame,108500,0,0,0,0,0,0,0,,,,,,,
63501300,Smithscript Dagger,Frenzy,6752,0,0,0,0,0,65,0,,,,,,1,
63501600,Smithscript Dagger,Frost,107511,0,83,0,0,0,0,0,,1,,,,,
63500400,Smithscript Dagger,Glint,,0,0,0,0,0,0,0,,,,,,,
63501500,Smithscript Dagger,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
63500800,Smithscript Dagger,Golden,,0,0,0,0,0,0,0,,,,,,,
63500600,Smithscript Dagger,Gravity,,0,0,0,0,0,0,0,,,,,,,
63500100,Smithscript Dagger,Heavy,,0,0,0,0,0,0,0,,,,,,,
63500200,Smithscript Dagger,Keen,,0,0,0,0,0,0,0,,,,,,,
63501200,Smithscript Dagger,Lava,,0,0,0,0,0,0,0,,,,,,,
63502100,Smithscript Dagger,Mystic,105561,0,0,0,0,79,0,0,,,,,1,,
63501100,Smithscript Dagger,Night,,0,0,0,0,0,0,0,,,,,,,
63500300,Smithscript Dagger,Quality,,0,0,0,0,0,0,0,,,,,,,
63501900,Smithscript Dagger,Rotten,106011,0,0,79,0,0,0,0,,,1,,,,
63500000,Smithscript Dagger,Standard,,0,0,0,0,0,0,0,,,,,,,
63502000,Smithscript Dagger,Storm,,0,0,0,0,0,0,0,,,,,,,
12501700,Smithscript Greathammer,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
12501000,Smithscript Greathammer,Bestial,,0,0,0,0,0,0,0,,,,,,,
12501800,Smithscript Greathammer,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
12501400,Smithscript Greathammer,Death,,0,0,0,0,0,0,0,,,,,,,
12500900,Smithscript Greathammer,Draconic,,0,0,0,0,0,0,0,,,,,,,
12500500,Smithscript Greathammer,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
12500700,Smithscript Greathammer,Flame,108500,0,0,0,0,0,0,0,,,,,,,
12501300,Smithscript Greathammer,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
12501600,Smithscript Greathammer,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
12500400,Smithscript Greathammer,Glint,,0,0,0,0,0,0,0,,,,,,,
12501500,Smithscript Greathammer,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
12500800,Smithscript Greathammer,Golden,,0,0,0,0,0,0,0,,,,,,,
12500600,Smithscript Greathammer,Gravity,,0,0,0,0,0,0,0,,,,,,,
12500100,Smithscript Greathammer,Heavy,,0,0,0,0,0,0,0,,,,,,,
12500200,Smithscript Greathammer,Keen,,0,0,0,0,0,0,0,,,,,,,
12501200,Smithscript Greathammer,Lava,,0,0,0,0,0,0,0,,,,,,,
12502100,Smithscript Greathammer,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
12501100,Smithscript Greathammer,Night,,0,0,0,0,0,0,0,,,,,,,
12500300,Smithscript Greathammer,Quality,,0,0,0,0,0,0,0,,,,,,,
12501900,Smithscript Greathammer,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
12500000,Smithscript Greathammer,Standard,,0,0,0,0,0,0,0,,,,,,,
12502000,Smithscript Greathammer,Storm,,0,0,0,0,0,0,0,,,,,,,
69500000,Smithscript Rosary,Standard,,0,0,0,0,0,0,0,,,,,,,
30510000,Smithscript Shield,Standard,,0,0,0,0,0,0,0,,,,,,,
16501700,Smithscript Spear,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
16501000,Smithscript Spear,Bestial,,0,0,0,0,0,0,0,,,,,,,
16501800,Smithscript Spear,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
16501400,Smithscript Spear,Death,108013,0,0,0,0,0,0,86,,,,,,,1
16500900,Smithscript Spear,Draconic,,0,0,0,0,0,0,0,,,,,,,
16500500,Smithscript Spear,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
16500700,Smithscript Spear,Flame,108500,0,0,0,0,0,0,0,,,,,,,
16501300,Smithscript Spear,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
16501600,Smithscript Spear,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
16500400,Smithscript Spear,Glint,,0,0,0,0,0,0,0,,,,,,,
16501500,Smithscript Spear,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
16500800,Smithscript Spear,Golden,,0,0,0,0,0,0,0,,,,,,,
16500600,Smithscript Spear,Gravity,,0,0,0,0,0,0,0,,,,,,,
16500100,Smithscript Spear,Heavy,,0,0,0,0,0,0,0,,,,,,,
16500200,Smithscript Spear,Keen,,0,0,0,0,0,0,0,,,,,,,
16501200,Smithscript Spear,Lava,,0,0,0,0,0,0,0,,,,,,,
16502100,Smithscript Spear,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
16501100,Smithscript Spear,Night,,0,0,0,0,0,0,0,,,,,,,
16500300,Smithscript Spear,Quality,,0,0,0,0,0,0,0,,,,,,,
16501900,Smithscript Spear,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
16500000,Smithscript Spear,Standard,,0,0,0,0,0,0,0,,,,,,,
16502000,Smithscript Spear,Storm,,0,0,0,0,0,0,0,,,,,,,
30150000,Smoldering Shield,Standard,5013000,0,0,0,0,0,0,0,,,,,,,
33310000,Snow Witch Staff,Standard,,0,0,0,0,0,0,0,,,,,,,
43000000,Soldier's Crossbow,Standard,,0,0,0,0,0,0,0,,,,,,,
16011700,Spear,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
16011000,Spear,Bestial,,0,0,0,0,0,0,0,,,,,,,
16011800,Spear,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
16011400,Spear,Death,108013,0,0,0,0,0,0,86,,,,,,,1
16010900,Spear,Draconic,,0,0,0,0,0,0,0,,,,,,,
16010500,Spear,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
16010700,Spear,Flame,108500,0,0,0,0,0,0,0,,,,,,,
16011300,Spear,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
16011600,Spear,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
16010400,Spear,Glint,,0,0,0,0,0,0,0,,,,,,,
16011500,Spear,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
16010800,Spear,Golden,,0,0,0,0,0,0,0,,,,,,,
16010600,Spear,Gravity,,0,0,0,0,0,0,0,,,,,,,
16010100,Spear,Heavy,,0,0,0,0,0,0,0,,,,,,,
16010200,Spear,Keen,,0,0,0,0,0,0,0,,,,,,,
16011200,Spear,Lava,,0,0,0,0,0,0,0,,,,,,,
16012100,Spear,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
16011100,Spear,Night,,0,0,0,0,0,0,0,,,,,,,
16010300,Spear,Quality,,0,0,0,0,0,0,0,,,,,,,
16011900,Spear,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
16010000,Spear,Standard,,0,0,0,0,0,0,0,,,,,,,
16012000,Spear,Storm,,0,0,0,0,0,0,0,,,,,,,
16100000,Spear of Tranquility,Standard,105563,0,0,0,0,81,0,0,,,,,1,,
17080000,Spear of the Dreaming,Standard,105712,0,0,0,0,116,0,0,,,,,1,,
17500000,Spear of the Impaler,Standard,108500,0,0,0,0,0,0,0,,,,,,,
21011700,Spiked Caestus,Aberrant,105075,82,0,0,0,0,0,0,1,,,,,,
21011000,Spiked Caestus,Bestial,6400,45,0,0,0,0,0,0,1,,,,,,
21011800,Spiked Caestus,Bloodflame,105075,82,0,0,0,0,0,0,1,,,,,,
21011400,Spiked Caestus,Death,6400|108011,45,0,0,0,0,0,83,1,,,,,,1
21010900,Spiked Caestus,Draconic,6400,45,0,0,0,0,0,0,1,,,,,,
21010500,Spiked Caestus,Dragonkin,6400|107511,45,83,0,0,0,0,0,1,1,,,,,
21010700,Spiked Caestus,Flame,6400|108500,45,0,0,0,0,0,0,1,,,,,,
21011300,Spiked Caestus,Frenzy,6400|6752,45,0,0,0,0,65,0,1,,,,,1,
21011600,Spiked Caestus,Frost,6400|107511,45,83,0,0,0,0,0,1,1,,,,,
21010400,Spiked Caestus,Glint,6400,45,0,0,0,0,0,0,1,,,,,,
21011500,Spiked Caestus,Godslayer,6400|1620000,45,0,0,0,0,0,0,1,,,,,,
21010800,Spiked Caestus,Golden,6400,45,0,0,0,0,0,0,1,,,,,,
21010600,Spiked Caestus,Gravity,6400,45,0,0,0,0,0,0,1,,,,,,
21010100,Spiked Caestus,Heavy,6400,45,0,0,0,0,0,0,1,,,,,,
21010200,Spiked Caestus,Keen,6400,45,0,0,0,0,0,0,1,,,,,,
21011200,Spiked Caestus,Lava,6400,45,0,0,0,0,0,0,1,,,,,,
21012100,Spiked Caestus,Mystic,6400|105561,45,0,0,0,79,0,0,1,,,,1,,
21011100,Spiked Caestus,Night,6400,45,0,0,0,0,0,0,1,,,,,,
21010300,Spiked Caestus,Quality,6400,45,0,0,0,0,0,0,1,,,,,,
21011900,Spiked Caestus,Rotten,6400|106011,45,0,79,0,0,0,0,1,,1,,,,
21010000,Spiked Caestus,Standard,6400,45,0,0,0,0,0,0,1,,,,,,
21012000,Spiked Caestus,Storm,6400,45,0,0,0,0,0,0,1,,,,,,
11071700,Spiked Club,Aberrant,105168,91,0,0,0,0,0,0,1,,,,,,
11071000,Spiked Club,Bestial,6401,50,0,0,0,0,0,0,1,,,,,,
11071800,Spiked Club,Bloodflame,105168,91,0,0,0,0,0,0,1,,,,,,
11071400,Spiked Club,Death,6401|108015,50,0,0,0,0,0,89,1,,,,,,1
11070900,Spiked Club,Draconic,6401,50,0,0,0,0,0,0,1,,,,,,
11070500,Spiked Club,Dragonkin,6401|107515,50,89,0,0,0,0,0,1,1,,,,,
11070700,Spiked Club,Flame,6401|108500,50,0,0,0,0,0,0,1,,,,,,
11071300,Spiked Club,Frenzy,6401|6753,50,0,0,0,0,70,0,1,,,,,1,
11071600,Spiked Club,Frost,6401|107515,50,89,0,0,0,0,0,1,1,,,,,
11070400,Spiked Club,Glint,6401,50,0,0,0,0,0,0,1,,,,,,
11071500,Spiked Club,Godslayer,6401|1620000,50,0,0,0,0,0,0,1,,,,,,
11070800,Spiked Club,Golden,6401,50,0,0,0,0,0,0,1,,,,,,
11070600,Spiked Club,Gravity,6401,50,0,0,0,0,0,0,1,,,,,,
11070100,Spiked Club,Heavy,6401,50,0,0,0,0,0,0,1,,,,,,
11070200,Spiked Club,Keen,6401,50,0,0,0,0,0,0,1,,,,,,
11071200,Spiked Club,Lava,6401,50,0,0,0,0,0,0,1,,,,,,
11072100,Spiked Club,Mystic,6401|105515,50,0,0,0,83,0,0,1,,,,1,,
11071100,Spiked Club,Night,6401,50,0,0,0,0,0,0,1,,,,,,
11070300,Spiked Club,Quality,6401,50,0,0,0,0,0,0,1,,,,,,
11071900,Spiked Club,Rotten,6401|106015,50,0,83,0,0,0,0,1,,1,,,,
11070000,Spiked Club,Standard,6401,50,0,0,0,0,0,0,1,,,,,,
11072000,Spiked Club,Storm,6401,50,0,0,0,0,0,0,1,,,,,,
32170000,Spiked Palisade Shield,Standard,6405,70,0,0,0,0,0,0,1,,,,,,
16141700,Spiked Spear,Aberrant,105168,91,0,0,0,0,0,0,1,,,,,,
16141000,Spiked Spear,Bestial,6410,50,0,0,0,0,0,0,1,,,,,,
16141800,Spiked Spear,Bloodflame,105168,91,0,0,0,0,0,0,1,,,,,,
16141400,Spiked Spear,Death,6410|108013,50,0,0,0,0,0,86,1,,,,,,1
16140900,Spiked Spear,Draconic,6410,50,0,0,0,0,0,0,1,,,,,,
16140500,Spiked Spear,Dragonkin,6410|107513,50,86,0,0,0,0,0,1,1,,,,,
16140700,Spiked Spear,Flame,6410|108500,50,0,0,0,0,0,0,1,,,,,,
16141300,Spiked Spear,Frenzy,6410|6756,50,0,0,0,0,68,0,1,,,,,1,
16141600,Spiked Spear,Frost,6410|107513,50,86,0,0,0,0,0,1,1,,,,,
16140400,Spiked Spear,Glint,6410,50,0,0,0,0,0,0,1,,,,,,
16141500,Spiked Spear,Godslayer,6410|1620000,50,0,0,0,0,0,0,1,,,,,,
16140800,Spiked Spear,Golden,6410,50,0,0,0,0,0,0,1,,,,,,
16140600,Spiked Spear,Gravity,6410,50,0,0,0,0,0,0,1,,,,,,
16140100,Spiked Spear,Heavy,6410,50,0,0,0,0,0,0,1,,,,,,
16140200,Spiked Spear,Keen,6410,50,0,0,0,0,0,0,1,,,,,,
16141200,Spiked Spear,Lava,6410,50,0,0,0,0,0,0,1,,,,,,
16142100,Spiked Spear,Mystic,6410|105563,50,0,0,0,81,0,0,1,,,,1,,
16141100,Spiked Spear,Night,6410,50,0,0,0,0,0,0,1,,,,,,
16140300,Spiked Spear,Quality,6410,50,0,0,0,0,0,0,1,,,,,,
16141900,Spiked Spear,Rotten,6410|106013,50,0,81,0,0,0,0,1,,1,,,,
16140000,Spiked Spear,Standard,6410,50,0,0,0,0,0,0,1,,,,,,
16142000,Spiked Spear,Storm,6410,50,0,0,0,0,0,0,1,,,,,,
30190000,Spiralhorn Shield,Standard,6400|5301900,45,0,0,0,0,0,0,1,,,,,,
18500000,Spirit Glaive,Standard,107611,0,100,0,0,0,0,0,,1,,,,,
7500000,Spirit Sword,Standard,107513,0,86,0,0,0,0,0,,1,,,,,
