weapon_id,name,affinity,weapon_type_name,weapon_type_keys,attack_element_correct_id,str_scaling,str_grade,str_effective,dex_scaling,dex_grade,dex_effective,int_scaling,int_grade,int_effective,fai_scaling,fai_grade,fai_effective,arc_scaling,arc_grade,arc_effective,usable_stats,dead_stats
33510000,Staff of the Great Beyond,Standard,Staff,Staff,0,0.00,-,0,0.00,-,0,0.30,D,1,0.30,D,1,0.30,D,1,INT|FAI|ARC,STR|DEX
33260000,Staff of the Guilty,Standard,Staff,Staff,0,0.00,-,0,0.00,-,0,1.00,B,1,0.00,-,0,1.00,B,1,INT|ARC,STR|DEX|FAI
21081700,Star Fist,Aberrant,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
21081000,Star Fist,Bestial,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
21081800,Star Fist,Bloodflame,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
21081400,Star Fist,Death,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
21080900,Star Fist,Draconic,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
21080500,Star Fist,Dragonkin,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
21080700,Star Fist,Flame,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
21081300,Star Fist,Frenzy,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
21081600,Star Fist,Frost,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
21080400,Star Fist,Glint,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
21081500,Star Fist,Godslayer,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
21080800,Star Fist,Golden,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
21080600,Star Fist,Gravity,Fist,Knuckle,0,0.50,D,1,0.15,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
21080100,Star Fist,Heavy,Fist,Knuckle,0,0.90,B,1,0.30,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21080200,Star Fist,Keen,Fist,Knuckle,0,0.45,D,1,0.75,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21081200,Star Fist,Lava,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
21082100,Star Fist,Mystic,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
21081100,Star Fist,Night,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
21080300,Star Fist,Quality,Fist,Knuckle,0,0.85,C,1,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21081900,Star Fist,Rotten,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
21080000,Star Fist,Standard,Fist,Knuckle,0,0.55,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
21082000,Star Fist,Storm,Fist,Knuckle,0,0.45,D,1,0.10,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
9050000,Star Shadow,Standard,Katana,katana,0,0.20,E,1,0.45,D,1,0.85,C,1,0.85,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2520000,Star-Lined Sword,Standard,Katana,katana,0,0.40,D,1,0.95,B,1,1.15,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
18190000,Starcaller Mattock,Standard,Halberd,SpearAxe,0,0.65,C,1,0.15,E,1,0.95,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
4050000,Starscourge Greatsword,Standard,Colossal Sword,SwordGigantic,0,0.75,C,1,0.35,D,1,1.00,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
24020000,Steel-Wire Torch,Standard,Torch,Torch,0,0.35,D,1,0.65,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
22040000,Stone Claws,Standard,Claw,Claw,0,0.50,D,1,0.05,E,1,0.00,-,0,1.05,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11141700,Stone Club,Aberrant,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
11141000,Stone Club,Bestial,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11141800,Stone Club,Bloodflame,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
11141400,Stone Club,Death,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11140900,Stone Club,Draconic,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11140500,Stone Club,Dragonkin,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
11140700,Stone Club,Flame,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11141300,Stone Club,Frenzy,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11141600,Stone Club,Frost,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
11140400,Stone Club,Glint,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
11141500,Stone Club,Godslayer,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11140800,Stone Club,Golden,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11140600,Stone Club,Gravity,Hammer,HammerNormal,0,0.50,D,1,0.10,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
11140100,Stone Club,Heavy,Hammer,HammerNormal,0,1.30,B,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11140200,Stone Club,Keen,Hammer,HammerNormal,0,0.70,C,1,0.55,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11141200,Stone Club,Lava,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11142100,Stone Club,Mystic,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
11141100,Stone Club,Night,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11140300,Stone Club,Quality,Hammer,HammerNormal,0,1.00,B,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11141900,Stone Club,Rotten,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
11140000,Stone Club,Standard,Hammer,HammerNormal,0,0.90,B,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11142000,Stone Club,Storm,Hammer,HammerNormal,0,0.45,D,1,0.05,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2540000,Stone-Sheathed Sword,Standard,Straight Sword,SwordNormal,0,1.25,B,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
33350000,Stormcaller Staff,Standard,Staff,Staff,0,0.00,-,0,0.00,-,0,0.80,C,1,0.80,C,1,0.00,-,0,INT|FAI,STR|DEX|ARC
1300000,Stormcaller's Dirk,Standard,Dagger,Dagger,0,0.05,E,1,0.30,D,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
14140000,Stormhawk Axe,Standard,Axe,AxeNormal,0,0.55,D,1,0.35,D,1,0.80,C,1,0.80,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
10020000,Sulien's Razors,Standard,Twinblade,SwordDoubleEdge,0,0.05,E,1,1.35,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31050000,Sun Realm Shield,Standard,Medium Shield,ShieldNormal,0,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
1120000,Surgeon's Catlinger [bloodflame],Standard,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
16520000,Swift Spear,Standard,Spear,SpearNormal,0,0.45,D,1,1.20,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3501700,Sword Lance,Aberrant,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
3501000,Sword Lance,Bestial,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3501800,Sword Lance,Bloodflame,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
3501400,Sword Lance,Death,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3500900,Sword Lance,Draconic,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3500500,Sword Lance,Dragonkin,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3500700,Sword Lance,Flame,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3501300,Sword Lance,Frenzy,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3501600,Sword Lance,Frost,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
3500400,Sword Lance,Glint,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3501500,Sword Lance,Godslayer,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3500800,Sword Lance,Golden,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3500600,Sword Lance,Gravity,Heavy Thrusting Sword,RapierHeavy,0,0.15,E,1,0.20,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3500100,Sword Lance,Heavy,Heavy Thrusting Sword,RapierHeavy,0,0.70,C,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3500200,Sword Lance,Keen,Heavy Thrusting Sword,RapierHeavy,0,0.20,E,1,0.95,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3501200,Sword Lance,Lava,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3502100,Sword Lance,Mystic,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
3501100,Sword Lance,Night,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3500300,Sword Lance,Quality,Heavy Thrusting Sword,RapierHeavy,0,0.55,D,1,0.60,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3501900,Sword Lance,Rotten,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
3500000,Sword Lance,Standard,Heavy Thrusting Sword,RapierHeavy,0,0.40,D,1,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
3502000,Sword Lance,Storm,Heavy Thrusting Sword,RapierHeavy,0,0.10,E,1,0.15,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2560000,Sword of Darkness,Standard,Straight Sword,SwordNormal,0,0.25,D,1,0.25,D,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3230000,Sword of Hadea,Standard,Greatsword,SwordLarge,0,0.50,D,1,0.05,E,1,0.00,-,0,1.00,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
2550000,Sword of Light,Standard,Straight Sword,SwordNormal,0,0.25,D,1,0.25,D,1,0.00,-,0,1.00,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3160000,Sword of Milos,Standard,Greatsword,SwordLarge,0,0.75,C,1,0.75,C,1,0.00,-,0,0.00,-,0,0.75,C,1,STR|DEX|ARC,INT|FAI
9500000,Sword of Night,Standard,Katana,katana,0,0.40,D,1,0.75,C,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2140000,Sword of Night and Flame,Standard,Straight Sword,SwordNormal,0,0.60,C,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2190000,Sword of St. Trina,Standard,Straight Sword,SwordNormal,0,0.18,E,1,0.17,E,1,0.00,-,0,0.65,C,1,0.65,C,1,STR|DEX|FAI|ARC,INT
67530000,Sword of the Cosmos,Standard,Light Greatsword,LightGreatsword,0,0.55,D,1,0.55,D,1,1.15,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3120000,Sword of the Cyclops,Standard,Greatsword,SwordLarge,0,0.50,D,1,0.20,E,1,0.00,-,0,1.10,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
33340000,Tempestcaller Staff,Standard,Staff,Staff,0,0.00,-,0,0.00,-,0,1.00,B,1,1.00,B,1,0.00,-,0,INT|FAI,STR|DEX|ARC
21500000,Thiollier's Hidden Needle,Standard,Fist,Knuckle,0,0.20,E,1,0.75,C,1,0.00,-,0,0.75,C,1,0.75,C,1,STR|DEX|FAI|ARC,INT
5070000,Thorn of the Guilty,Standard,Thrusting Sword,SwordPierce,0,0.15,E,1,0.50,D,1,0.80,C,1,0.00,-,0,0.80,C,1,STR|DEX|INT|ARC,FAI
20021700,Thorned Whip,Aberrant,Whip,Whip,0,0.10,E,1,0.20,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
20021000,Thorned Whip,Bestial,Whip,Whip,0,0.15,E,1,0.30,D,1,0.00,-,0,0.85,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
20021800,Thorned Whip,Bloodflame,Whip,Whip,0,0.10,E,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
20021400,Thorned Whip,Death,Whip,Whip,0,0.10,E,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20020900,Thorned Whip,Draconic,Whip,Whip,0,0.15,E,1,0.30,D,1,0.00,-,0,0.85,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
20020500,Thorned Whip,Dragonkin,Whip,Whip,0,0.15,E,1,0.30,D,1,0.75,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
20020700,Thorned Whip,Flame,Whip,Whip,0,0.15,E,1,0.30,D,1,0.00,-,0,0.75,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
20021300,Thorned Whip,Frenzy,Whip,Whip,0,0.10,E,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20021600,Thorned Whip,Frost,Whip,Whip,0,0.10,E,1,0.20,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
20020400,Thorned Whip,Glint,Whip,Whip,0,0.15,E,1,0.30,D,1,0.85,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
20021500,Thorned Whip,Godslayer,Whip,Whip,0,0.10,E,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20020800,Thorned Whip,Golden,Whip,Whip,0,0.15,E,1,0.30,D,1,0.00,-,0,0.85,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
20020600,Thorned Whip,Gravity,Whip,Whip,0,0.15,E,1,0.30,D,1,0.85,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
20020100,Thorned Whip,Heavy,Whip,Whip,0,0.55,D,1,0.55,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
20020200,Thorned Whip,Keen,Whip,Whip,0,0.10,E,1,1.15,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
20021200,Thorned Whip,Lava,Whip,Whip,0,0.10,E,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20022100,Thorned Whip,Mystic,Whip,Whip,0,0.10,E,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
20021100,Thorned Whip,Night,Whip,Whip,0,0.10,E,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20020300,Thorned Whip,Quality,Whip,Whip,0,0.50,D,1,0.75,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
20021900,Thorned Whip,Rotten,Whip,Whip,0,0.10,E,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
20020000,Thorned Whip,Standard,Whip,Whip,0,0.25,D,1,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
20022000,Thorned Whip,Storm,Whip,Whip,0,0.10,E,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
8090000,Three Finger Blade,Standard,Curved Greatsword,SaberLarge,0,0.45,D,1,0.60,C,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20500000,Tooth Whip,Standard,Whip,Whip,0,0.25,D,1,1.10,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
24000000,Torch,Standard,Torch,Torch,0,0.50,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16080000,Torchpole,Standard,Spear,SpearNormal,0,0.65,C,1,0.95,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
68550000,Transcendent Talons,Standard,Beast Claw,BeastClaw,0,0.55,D,1,0.35,D,1,1.00,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
17070000,Treespear,Standard,Heavy Spear,SpearHeavy,0,0.60,C,1,0.40,D,1,0.00,-,0,1.00,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11190000,Tricia's Pomander - Fire,Standard,Hammer,HammerNormal,0,0.65,C,1,0.15,E,1,0.00,-,0,0.00,-,0,0.95,B,1,STR|DEX|ARC,INT|FAI
11193000,Tricia's Pomander - Frenzy,Standard,Hammer,HammerNormal,0,0.65,C,1,0.15,E,1,0.00,-,0,0.00,-,0,0.90,B,1,STR|DEX|ARC,INT|FAI
11192000,Tricia's Pomander - Frost,Standard,Hammer,HammerNormal,0,0.65,C,1,0.15,E,1,0.00,-,0,0.00,-,0,0.90,B,1,STR|DEX|ARC,INT|FAI
11191000,Tricia's Pomander - Lightning,Standard,Hammer,HammerNormal,0,0.65,C,1,0.15,E,1,0.00,-,0,0.00,-,0,1.00,B,1,STR|DEX|ARC,INT|FAI
4110000,Troll Knight's Sword,Standard,Colossal Sword,SwordGigantic,0,0.75,C,1,0.35,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
4031700,Troll's Golden Sword,Aberrant,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
4031000,Troll's Golden Sword,Bestial,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
4031800,Troll's Golden Sword,Bloodflame,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
4031400,Troll's Golden Sword,Death,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
4030900,Troll's Golden Sword,Draconic,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
4030500,Troll's Golden Sword,Dragonkin,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
4030700,Troll's Golden Sword,Flame,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
4031300,Troll's Golden Sword,Frenzy,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
4031600,Troll's Golden Sword,Frost,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
4030400,Troll's Golden Sword,Glint,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
4031500,Troll's Golden Sword,Godslayer,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
4030800,Troll's Golden Sword,Golden,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
4030600,Troll's Golden Sword,Gravity,Colossal Sword,SwordGigantic,0,0.50,D,1,0.35,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
4030100,Troll's Golden Sword,Heavy,Colossal Sword,SwordGigantic,0,1.10,B,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
4030200,Troll's Golden Sword,Keen,Colossal Sword,SwordGigantic,0,0.50,D,1,0.90,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
4031200,Troll's Golden Sword,Lava,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
4032100,Troll's Golden Sword,Mystic,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
4031100,Troll's Golden Sword,Night,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
4030300,Troll's Golden Sword,Quality,Colossal Sword,SwordGigantic,0,0.80,C,1,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
4031900,Troll's Golden Sword,Rotten,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
4030000,Troll's Golden Sword,Standard,Colossal Sword,SwordGigantic,0,0.85,C,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
4032000,Troll's Golden Sword,Storm,Colossal Sword,SwordGigantic,0,0.45,D,1,0.30,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
23130000,Troll's Hammer,Standard,Colossal Weapon,AxhammerLarge,0,1.00,B,1,0.05,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
31090000,Twinbird Kite Shield,Standard,Medium Shield,ShieldNormal,0,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
10001700,Twinblade,Aberrant,Twinblade,SwordDoubleEdge,0,0.25,D,1,0.40,D,1,0.65,C,1,0.00,-,0,0.65,C,1,STR|DEX|INT|ARC,FAI
10001000,Twinblade,Bestial,Twinblade,SwordDoubleEdge,0,0.30,D,1,0.50,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10001800,Twinblade,Bloodflame,Twinblade,SwordDoubleEdge,0,0.25,D,1,0.40,D,1,0.00,-,0,0.65,C,1,0.65,C,1,STR|DEX|FAI|ARC,INT
