weapon_id,name,affinity,weapon_type_name,weapon_type_keys,attack_element_correct_id,str_scaling,str_grade,str_effective,dex_scaling,dex_grade,dex_effective,int_scaling,int_grade,int_effective,fai_scaling,fai_grade,fai_effective,arc_scaling,arc_grade,arc_effective,usable_stats,dead_stats
16070500,Pike,Flame Art,Spear,SpearNormal,10000,0.09,E,1,0.06,E,1,0.00,-,0,0.39,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
16070100,Pike,Heavy,Spear,SpearNormal,10000,0.49,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
16070200,Pike,Keen,Spear,SpearNormal,10000,0.15,E,1,0.41,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16070600,Pike,Lightning,Spear,SpearNormal,10000,0.07,E,1,0.33,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16070800,Pike,Magic,Spear,SpearNormal,10000,0.09,E,1,0.06,E,1,0.39,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
16071200,Pike,Occult,Spear,SpearNormal,10013,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.67,C,1,STR|DEX|ARC,INT|FAI
16071000,Pike,Poison,Spear,SpearNormal,10013,0.44,D,1,0.27,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
16070300,Pike,Quality,Spear,SpearNormal,10000,0.51,D,1,0.51,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
16070700,Pike,Sacred,Spear,SpearNormal,10000,0.09,E,1,0.06,E,1,0.00,-,0,0.39,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
16070000,Pike,Standard,Spear,SpearNormal,10000,0.49,D,1,0.30,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30041100,Pillory Shield,Blood,Small Shield,ShieldSmall,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
30040900,Pillory Shield,Cold,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.15,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30040400,Pillory Shield,Fire,Small Shield,ShieldSmall,10005,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30040500,Pillory Shield,Flame Art,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30040100,Pillory Shield,Heavy,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30040200,Pillory Shield,Keen,Small Shield,ShieldSmall,10000,0.04,E,1,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30040600,Pillory Shield,Lightning,Small Shield,ShieldSmall,10000,0.04,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30040800,Pillory Shield,Magic,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.16,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30041200,Pillory Shield,Occult,Small Shield,ShieldSmall,10013,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.22,E,1,STR|ARC,DEX|INT|FAI
30041000,Pillory Shield,Poison,Small Shield,ShieldSmall,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
30040300,Pillory Shield,Quality,Small Shield,ShieldSmall,10000,0.26,D,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30040700,Pillory Shield,Sacred,Small Shield,ShieldSmall,10000,0.12,E,1,0.00,-,0,0.00,-,0,0.14,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30040000,Pillory Shield,Standard,Small Shield,ShieldSmall,10000,0.24,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
21520000,Poisoned Hand,Standard,Fist,Knuckle,15000,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.80,C,1,STR|ARC,DEX|INT|FAI
18510000,Poleblade of the Bud,Standard,Halberd,SpearAxe,15000,0.05,E,1,0.25,D,1,0.00,-,0,0.00,-,0,0.50,D,1,STR|DEX|ARC,INT|FAI
23001100,Prelate's Blood Inferno Crozier,Blood,Colossal Weapon,AxhammerLarge,10013,0.72,C,1,0.09,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
23000900,Prelate's Cold Inferno Crozier,Cold,Colossal Weapon,AxhammerLarge,10000,0.68,C,1,0.09,E,1,0.34,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
23000400,Prelate's Fire Inferno Crozier,Fire,Colossal Weapon,AxhammerLarge,10005,0.40,D,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23000500,Prelate's Flame Art Inferno Crozier,Flame Art,Colossal Weapon,AxhammerLarge,10000,0.30,D,1,0.04,E,1,0.00,-,0,0.34,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
23000100,Prelate's Heavy Inferno Crozier,Heavy,Colossal Weapon,AxhammerLarge,10000,0.67,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
23000000,Prelate's Inferno Crozier,Standard,Colossal Weapon,AxhammerLarge,10000,0.76,C,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23000200,Prelate's Keen Inferno Crozier,Keen,Colossal Weapon,AxhammerLarge,10000,0.17,E,1,0.48,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23000600,Prelate's Lightning Inferno Crozier,Lightning,Colossal Weapon,AxhammerLarge,10000,0.17,E,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23000800,Prelate's Magic Inferno Crozier,Magic,Colossal Weapon,AxhammerLarge,10000,0.30,D,1,0.04,E,1,0.43,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
23001200,Prelate's Occult Inferno Crozier,Occult,Colossal Weapon,AxhammerLarge,10013,0.60,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.73,C,1,STR|ARC,DEX|INT|FAI
23001000,Prelate's Poison Inferno Crozier,Poison,Colossal Weapon,AxhammerLarge,10013,0.72,C,1,0.09,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
23000300,Prelate's Quality Inferno Crozier,Quality,Colossal Weapon,AxhammerLarge,10000,0.59,D,1,0.59,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23000700,Prelate's Sacred Inferno Crozier,Sacred,Colossal Weapon,AxhammerLarge,10000,0.30,D,1,0.04,E,1,0.00,-,0,0.34,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
33180000,Prince of Death's Staff,Standard,Staff,Staff|Sorcery,20010,0.12,E,0,0.00,-,0,0.58,D,1,0.58,D,1,0.00,-,0,INT|FAI,STR|DEX|ARC
41060000,Pulley Bow,Standard,Bow,BowNormal,10000,0.27,D,1,0.27,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
43050000,Pulley Crossbow,Standard,Crossbow,ClossBow,10000,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,,STR|DEX|INT|FAI|ARC
8500000,Putrescence Cleaver,Standard,Greataxe,AxeLarge,10100,0.45,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.35,D,1,STR|DEX|ARC,INT|FAI
6501100,Queelign's Blood Greatsword,Blood,Heavy Thrusting Sword,RapierHeavy,10013,0.30,D,1,0.45,D,1,0.00,-,0,0.25,D,1,0.30,D,1,STR|DEX|FAI|ARC,INT
6500900,Queelign's Cold Greatsword,Cold,Heavy Thrusting Sword,RapierHeavy,10000,0.24,E,1,0.36,D,1,0.60,C,1,0.25,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
6500400,Queelign's Fire Greatsword,Fire,Heavy Thrusting Sword,RapierHeavy,20010500,0.36,D,1,0.20,E,1,0.00,-,0,0.05,E,1,0.00,-,0,STR|DEX|FAI,INT|ARC
6500500,Queelign's Flame Art Greatsword,Flame Art,Heavy Thrusting Sword,RapierHeavy,10000,0.06,E,1,0.09,E,1,0.00,-,0,0.41,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
6500000,Queelign's Greatsword,Standard,Heavy Thrusting Sword,RapierHeavy,10000,0.30,D,1,0.45,D,1,0.00,-,0,0.25,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
6500100,Queelign's Heavy Greatsword,Heavy,Heavy Thrusting Sword,RapierHeavy,10000,0.52,D,1,0.00,-,0,0.00,-,0,0.25,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
6500200,Queelign's Keen Greatsword,Keen,Heavy Thrusting Sword,RapierHeavy,10000,0.20,E,1,0.52,D,1,0.00,-,0,0.25,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
6500600,Queelign's Lightning Greatsword,Lightning,Heavy Thrusting Sword,RapierHeavy,10000,0.20,E,1,0.40,D,1,0.00,-,0,0.20,E,1,0.00,-,0,STR|DEX|FAI,INT|ARC
6500800,Queelign's Magic Greatsword,Magic,Heavy Thrusting Sword,RapierHeavy,10000,0.07,E,1,0.11,E,1,0.50,D,1,0.25,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
6501200,Queelign's Occult Greatsword,Occult,Heavy Thrusting Sword,RapierHeavy,10013,0.12,E,1,0.18,E,1,0.00,-,0,0.06,E,1,0.85,C,1,STR|DEX|FAI|ARC,INT
6501000,Queelign's Poison Greatsword,Poison,Heavy Thrusting Sword,RapierHeavy,10013,0.30,D,1,0.45,D,1,0.00,-,0,0.25,D,1,0.30,D,1,STR|DEX|FAI|ARC,INT
6500300,Queelign's Quality Greatsword,Quality,Heavy Thrusting Sword,RapierHeavy,10000,0.63,C,1,0.63,C,1,0.00,-,0,0.25,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
6500700,Queelign's Sacred Greatsword,Sacred,Heavy Thrusting Sword,RapierHeavy,10000,0.06,E,1,0.09,E,1,0.00,-,0,0.45,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
44500000,Rabbath's Cannon,Standard,Ballista,Ballista,10000,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,,STR|DEX|INT|FAI|ARC
66520000,Rakshasa's Great Katana,Standard,Great Katana,GreatKatana,10000,0.15,E,1,0.61,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
5021100,Rapier,Blood,Thrusting Sword,SwordPierce,10013,0.19,E,1,0.57,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
5020900,Rapier,Cold,Thrusting Sword,SwordPierce,10000,0.18,E,1,0.54,D,1,0.32,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
5020400,Rapier,Fire,Thrusting Sword,SwordPierce,10005,0.35,D,1,0.16,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
5020500,Rapier,Flame Art,Thrusting Sword,SwordPierce,10000,0.04,E,1,0.12,E,1,0.00,-,0,0.40,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
5020100,Rapier,Heavy,Thrusting Sword,SwordPierce,10000,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
5020200,Rapier,Keen,Thrusting Sword,SwordPierce,10000,0.16,E,1,0.59,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
5020600,Rapier,Lightning,Thrusting Sword,SwordPierce,10000,0.16,E,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
5020800,Rapier,Magic,Thrusting Sword,SwordPierce,10000,0.06,E,1,0.18,E,1,0.40,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
5021200,Rapier,Occult,Thrusting Sword,SwordPierce,10013,0.08,E,1,0.24,E,1,0.00,-,0,0.00,-,0,0.68,C,1,STR|DEX|ARC,INT|FAI
5021000,Rapier,Poison,Thrusting Sword,SwordPierce,10013,0.19,E,1,0.57,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
5020300,Rapier,Quality,Thrusting Sword,SwordPierce,10000,0.52,D,1,0.52,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
5020700,Rapier,Sacred,Thrusting Sword,SwordPierce,10000,0.04,E,1,0.12,E,1,0.00,-,0,0.40,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
5020000,Rapier,Standard,Thrusting Sword,SwordPierce,10000,0.20,E,1,0.60,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
22031100,Raptor Talons,Blood,Claw,Claw,10013,0.09,E,1,0.68,C,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
22030900,Raptor Talons,Cold,Claw,Claw,10000,0.09,E,1,0.64,C,1,0.41,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
22030400,Raptor Talons,Fire,Claw,Claw,10005,0.41,D,1,0.16,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
22030500,Raptor Talons,Flame Art,Claw,Claw,10000,0.04,E,1,0.30,D,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
22030100,Raptor Talons,Heavy,Claw,Claw,10000,0.52,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
22030200,Raptor Talons,Keen,Claw,Claw,10000,0.16,E,1,0.68,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
22030600,Raptor Talons,Lightning,Claw,Claw,10000,0.16,E,1,0.41,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
22030800,Raptor Talons,Magic,Claw,Claw,10000,0.04,E,1,0.21,E,1,0.49,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
22031200,Raptor Talons,Occult,Claw,Claw,10013,0.04,E,1,0.50,D,1,0.00,-,0,0.00,-,0,0.69,C,1,STR|DEX|ARC,INT|FAI
22031000,Raptor Talons,Poison,Claw,Claw,10013,0.09,E,1,0.68,C,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
22030300,Raptor Talons,Quality,Claw,Claw,10000,0.60,C,1,0.60,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
22030700,Raptor Talons,Sacred,Claw,Claw,10000,0.04,E,1,0.30,D,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
22030000,Raptor Talons,Standard,Claw,Claw,10000,0.10,E,1,0.72,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
68510000,Red Bear's Claw,Standard,Beast Claw,BeastClaw,10000,0.62,C,1,0.18,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
40020000,Red Branch Shortbow,Standard,Light Bow,BowSmall,10000,0.14,E,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31291100,Red Crest Heater Shield,Blood,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31290900,Red Crest Heater Shield,Cold,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31290400,Red Crest Heater Shield,Fire,Medium Shield,ShieldNormal,10005,0.28,D,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31290500,Red Crest Heater Shield,Flame Art,Medium Shield,ShieldNormal,10000,0.14,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31290100,Red Crest Heater Shield,Heavy,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31290200,Red Crest Heater Shield,Keen,Medium Shield,ShieldNormal,10000,0.08,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31290600,Red Crest Heater Shield,Lightning,Medium Shield,ShieldNormal,10000,0.08,E,1,0.28,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31290800,Red Crest Heater Shield,Magic,Medium Shield,ShieldNormal,10000,0.16,E,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31291200,Red Crest Heater Shield,Occult,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.38,D,1,STR|ARC,DEX|INT|FAI
31291000,Red Crest Heater Shield,Poison,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31290300,Red Crest Heater Shield,Quality,Medium Shield,ShieldNormal,10000,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31290700,Red Crest Heater Shield,Sacred,Medium Shield,ShieldNormal,10000,0.18,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31290000,Red Crest Heater Shield,Standard,Medium Shield,ShieldNormal,10000,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30070900,Red Thorn Roundshield,Cold,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.15,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30070400,Red Thorn Roundshield,Fire,Small Shield,ShieldSmall,10005,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30070500,Red Thorn Roundshield,Flame Art,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30070100,Red Thorn Roundshield,Heavy,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30070200,Red Thorn Roundshield,Keen,Small Shield,ShieldSmall,10000,0.04,E,1,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30070600,Red Thorn Roundshield,Lightning,Small Shield,ShieldSmall,10000,0.04,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30070800,Red Thorn Roundshield,Magic,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.16,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30071200,Red Thorn Roundshield,Occult,Small Shield,ShieldSmall,10013,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.22,E,1,STR|ARC,DEX|INT|FAI
30071000,Red Thorn Roundshield,Poison,Small Shield,ShieldSmall,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
30070300,Red Thorn Roundshield,Quality,Small Shield,ShieldSmall,10000,0.26,D,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30070700,Red Thorn Roundshield,Sacred,Small Shield,ShieldSmall,10000,0.12,E,1,0.00,-,0,0.00,-,0,0.14,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30070000,Red Thorn Roundshield,Standard,Small Shield,ShieldSmall,10000,0.24,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32231100,Redmane Greatshield,Blood,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32230900,Redmane Greatshield,Cold,Greatshield,ShieldLarge,10000,0.45,D,1,0.00,-,0,0.17,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32230400,Redmane Greatshield,Fire,Greatshield,ShieldLarge,10005,0.27,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32230500,Redmane Greatshield,Flame Art,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32230100,Redmane Greatshield,Heavy,Greatshield,ShieldLarge,10000,0.42,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32230200,Redmane Greatshield,Keen,Greatshield,ShieldLarge,10000,0.10,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32230600,Redmane Greatshield,Lightning,Greatshield,ShieldLarge,10000,0.10,E,1,0.27,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32230800,Redmane Greatshield,Magic,Greatshield,ShieldLarge,10000,0.15,E,1,0.00,-,0,0.20,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32231200,Redmane Greatshield,Occult,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.45,D,1,STR|ARC,DEX|INT|FAI
32231000,Redmane Greatshield,Poison,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32230300,Redmane Greatshield,Quality,Greatshield,ShieldLarge,10000,0.47,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32230700,Redmane Greatshield,Sacred,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32230000,Redmane Greatshield,Standard,Greatshield,ShieldLarge,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
1040000,Reduvia,Standard,Dagger,Dagger,10013,0.10,E,1,0.40,D,1,0.00,-,0,0.00,-,0,0.55,D,1,STR|DEX|ARC,INT|FAI
2220000,Regalia of Eochaid,Standard,Straight Sword,SwordNormal,10100,0.15,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.37,D,1,STR|DEX|ARC,INT|FAI
67520000,Rellana's Twin Blades,Standard,Light Greatsword,LightGreatsword,10000,0.37,D,1,0.37,D,1,0.34,D,1,0.34,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
43500000,Repeating Crossbow,Standard,Crossbow,ClossBow,10000,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,,STR|DEX|INT|FAI|ARC
30030900,Rickety Shield,Cold,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.15,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30030400,Rickety Shield,Fire,Small Shield,ShieldSmall,10005,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30030500,Rickety Shield,Flame Art,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30030100,Rickety Shield,Heavy,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30030200,Rickety Shield,Keen,Small Shield,ShieldSmall,10000,0.04,E,1,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30030600,Rickety Shield,Lightning,Small Shield,ShieldSmall,10000,0.04,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30030800,Rickety Shield,Magic,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.16,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30031200,Rickety Shield,Occult,Small Shield,ShieldSmall,10013,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.22,E,1,STR|ARC,DEX|INT|FAI
30031000,Rickety Shield,Poison,Small Shield,ShieldSmall,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
30030300,Rickety Shield,Quality,Small Shield,ShieldSmall,10000,0.26,D,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30030700,Rickety Shield,Sacred,Small Shield,ShieldSmall,10000,0.12,E,1,0.00,-,0,0.00,-,0,0.14,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30030000,Rickety Shield,Standard,Small Shield,ShieldSmall,10000,0.24,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30111100,Rift Shield,Blood,Small Shield,ShieldSmall,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
30110900,Rift Shield,Cold,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.15,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30110400,Rift Shield,Fire,Small Shield,ShieldSmall,10005,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30110500,Rift Shield,Flame Art,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
30110100,Rift Shield,Heavy,Small Shield,ShieldSmall,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30110200,Rift Shield,Keen,Small Shield,ShieldSmall,10000,0.04,E,1,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30110600,Rift Shield,Lightning,Small Shield,ShieldSmall,10000,0.04,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30110800,Rift Shield,Magic,Small Shield,ShieldSmall,10000,0.09,E,1,0.00,-,0,0.16,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
30111200,Rift Shield,Occult,Small Shield,ShieldSmall,10013,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.22,E,1,STR|ARC,DEX|INT|FAI
