sheet_row,aow_id,aow_name,raw_name,variant_weapon_type,skill_family,sequence_variant,hit_kind,hit_order,is_lacking_fp,is_damaging,atk_id,sp_effect_id0,sp_effect_id1,sp_effect_id2,sp_effect_id3,sp_effect_id4,overwrite_attack_element_correct_id,is_disable_both_hands_bonus,is_add_base_atk,is_arrow_attack,physical_attack_attribute,physical_mv,magic_mv,fire_mv,lightning_mv,holy_mv,attack_base_physical,attack_base_magic,attack_base_fire,attack_base_lightning,attack_base_holy,status_mv,weapon_buff_mv,poise_mv,stamina_cost,stamina_cost_mode
250,651,War Cry,[Axe] War Cry Charged 2h R2 #1,Axe,War Cry,Charged 2h R2 #1,charged,1,0,1,301400987,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,190.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,54.0,weapon_scaled
251,651,War Cry,[Axe] War Cry 2h R2 #2,Axe,War Cry,2h R2 #2,direct,2,0,1,301400992,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,36.0,weapon_scaled
252,651,War Cry,[Axe] War Cry Charged 2h R2 #2 (Tick),Axe,War Cry,Charged 2h R2 #2 (Tick),charged,2,0,0,301400993,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
253,651,War Cry,[Axe] War Cry Charged 2h R2 #2,Axe,War Cry,Charged 2h R2 #2,charged,2,0,1,301400991,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,193.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,54.0,weapon_scaled
254,651,War Cry,[Greataxe] War Cry 1h R2 #1,Greataxe,War Cry,1h R2 #1,direct,1,0,1,301500981,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,38.0,weapon_scaled
255,651,War Cry,[Greataxe] War Cry Charged 1h R2 #1 (Tick),Greataxe,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301500982,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
256,651,War Cry,[Greataxe] War Cry Charged 1h R2 #1 (Tick),Greataxe,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301500983,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
257,651,War Cry,[Greataxe] War Cry Charged 1h R2 #1,Greataxe,War Cry,Charged 1h R2 #1,charged,1,0,1,301500980,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,195.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,53.0,weapon_scaled
258,651,War Cry,[Greataxe] War Cry 1h R2 #2,Greataxe,War Cry,1h R2 #2,direct,2,0,1,301500985,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,38.0,weapon_scaled
259,651,War Cry,[Greataxe] War Cry Charged 1h R2 #2 (Tick),Greataxe,War Cry,Charged 1h R2 #2 (Tick),charged,2,0,0,301500986,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
260,651,War Cry,[Greataxe] War Cry Charged 1h R2 #2,Greataxe,War Cry,Charged 1h R2 #2,charged,2,0,1,301500984,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,53.0,weapon_scaled
261,651,War Cry,[Greataxe] War Cry 2h R2 #1,Greataxe,War Cry,2h R2 #1,direct,1,0,1,301500988,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,155.0,155.0,155.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,46.0,weapon_scaled
262,651,War Cry,[Greataxe] War Cry Charged 2h R2 #1 (Tick),Greataxe,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301500989,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
263,651,War Cry,[Greataxe] War Cry Charged 2h R2 #1 (Tick),Greataxe,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301500990,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
264,651,War Cry,[Greataxe] War Cry Charged 2h R2 #1,Greataxe,War Cry,Charged 2h R2 #1,charged,1,0,1,301500987,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,210.0,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,64.0,weapon_scaled
265,651,War Cry,[Greataxe] War Cry 2h R2 #2,Greataxe,War Cry,2h R2 #2,direct,2,0,1,301500992,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,155.0,155.0,155.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,46.0,weapon_scaled
266,651,War Cry,[Greataxe] War Cry Charged 2h R2 #2 (Tick),Greataxe,War Cry,Charged 2h R2 #2 (Tick),charged,2,0,0,301500993,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
267,651,War Cry,[Greataxe] War Cry Charged 2h R2 #2,Greataxe,War Cry,Charged 2h R2 #2,charged,2,0,1,301500991,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,215.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,64.0,weapon_scaled
268,651,War Cry,[Hammer] War Cry 1h R2 #1,Hammer,War Cry,1h R2 #1,direct,1,0,1,301100981,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,30.0,weapon_scaled
269,651,War Cry,[Hammer] War Cry Charged 1h R2 #1 (Tick),Hammer,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301100982,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
270,651,War Cry,[Hammer] War Cry Charged 1h R2 #1 (Tick),Hammer,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301100983,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
271,651,War Cry,[Hammer] War Cry Charged 1h R2 #1,Hammer,War Cry,Charged 1h R2 #1,charged,1,0,1,301100980,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,175.0,175.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,45.0,weapon_scaled
272,651,War Cry,[Hammer] War Cry 1h R2 #2,Hammer,War Cry,1h R2 #2,direct,2,0,1,301100985,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,30.0,weapon_scaled
273,651,War Cry,[Hammer] War Cry Charged 1h R2 #2 (Tick),Hammer,War Cry,Charged 1h R2 #2 (Tick),charged,2,0,0,301100986,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
274,651,War Cry,[Hammer] War Cry Charged 1h R2 #2,Hammer,War Cry,Charged 1h R2 #2,charged,2,0,1,301100984,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,178.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,45.0,weapon_scaled
275,651,War Cry,[Hammer] War Cry 2h R2 #1,Hammer,War Cry,2h R2 #1,direct,1,0,1,301100988,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,36.0,weapon_scaled
276,651,War Cry,[Hammer] War Cry Charged 2h R2 #1 (Tick),Hammer,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301100989,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
277,651,War Cry,[Hammer] War Cry Charged 2h R2 #1 (Tick),Hammer,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301100990,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
278,651,War Cry,[Hammer] War Cry Charged 2h R2 #1,Hammer,War Cry,Charged 2h R2 #1,charged,1,0,1,301100987,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,185.0,185.0,185.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,54.0,weapon_scaled
279,651,War Cry,[Hammer] War Cry 2h R2 #2,Hammer,War Cry,2h R2 #2,direct,2,0,1,301100992,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,36.0,weapon_scaled
280,651,War Cry,[Hammer] War Cry Charged 2h R2 #2 (Tick),Hammer,War Cry,Charged 2h R2 #2 (Tick),charged,2,0,0,301100993,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
281,651,War Cry,[Hammer] War Cry Charged 2h R2 #2,Hammer,War Cry,Charged 2h R2 #2,charged,2,0,1,301100991,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,188.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,54.0,weapon_scaled
282,651,War Cry,[Flail] War Cry 1h R2 #1,Flail,War Cry,1h R2 #1,direct,1,0,1,301300981,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,30.0,weapon_scaled
283,651,War Cry,[Flail] War Cry Charged 1h R2 #1 (Tick),Flail,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301300982,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
284,651,War Cry,[Flail] War Cry Charged 1h R2 #1 (Tick),Flail,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301300983,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
285,651,War Cry,[Flail] War Cry Charged 1h R2 #1,Flail,War Cry,Charged 1h R2 #1,charged,1,0,1,301300980,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,175.0,175.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,45.0,weapon_scaled
286,651,War Cry,[Flail] War Cry 1h R2 #2,Flail,War Cry,1h R2 #2,direct,2,0,1,301300985,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,30.0,weapon_scaled
287,651,War Cry,[Flail] War Cry Charged 1h R2 #2 (Tick),Flail,War Cry,Charged 1h R2 #2 (Tick),charged,2,0,0,301300986,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
288,651,War Cry,[Flail] War Cry Charged 1h R2 #2,Flail,War Cry,Charged 1h R2 #2,charged,2,0,1,301300984,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,178.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,45.0,weapon_scaled
289,651,War Cry,[Flail] War Cry 2h R2 #1,Flail,War Cry,2h R2 #1,direct,1,0,1,301300988,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,36.0,weapon_scaled
290,651,War Cry,[Flail] War Cry Charged 2h R2 #1 (Tick),Flail,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301300989,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
291,651,War Cry,[Flail] War Cry Charged 2h R2 #1 (Tick),Flail,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301300990,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
292,651,War Cry,[Flail] War Cry Charged 2h R2 #1,Flail,War Cry,Charged 2h R2 #1,charged,1,0,1,301300987,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,185.0,185.0,185.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,54.0,weapon_scaled
293,651,War Cry,[Flail] War Cry 2h R2 #2,Flail,War Cry,2h R2 #2,direct,2,0,1,301300992,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,36.0,weapon_scaled
294,651,War Cry,[Flail] War Cry Charged 2h R2 #2 (Tick),Flail,War Cry,Charged 2h R2 #2 (Tick),charged,2,0,0,301300993,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
295,651,War Cry,[Flail] War Cry Charged 2h R2 #2,Flail,War Cry,Charged 2h R2 #2,charged,2,0,1,301300991,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,188.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,54.0,weapon_scaled
296,651,War Cry,[Great Hammer] War Cry 1h R2 #1,Great Hammer,War Cry,1h R2 #1,direct,1,0,1,301200981,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,37.0,weapon_scaled
297,651,War Cry,[Great Hammer] War Cry Charged 1h R2 #1 (Tick),Great Hammer,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301200982,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
298,651,War Cry,[Great Hammer] War Cry Charged 1h R2 #1 (Tick),Great Hammer,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301200983,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
299,651,War Cry,[Great Hammer] War Cry Charged 1h R2 #1,Great Hammer,War Cry,Charged 1h R2 #1,charged,1,0,1,301200980,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,190.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,52.0,weapon_scaled
300,651,War Cry,[Great Hammer] War Cry 1h R2 #2,Great Hammer,War Cry,1h R2 #2,direct,2,0,1,301200985,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,37.0,weapon_scaled
301,651,War Cry,[Great Hammer] War Cry Charged 1h R2 #2 (Tick),Great Hammer,War Cry,Charged 1h R2 #2 (Tick),charged,2,0,0,301200986,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
302,651,War Cry,[Great Hammer] War Cry Charged 1h R2 #2,Great Hammer,War Cry,Charged 1h R2 #2,charged,2,0,1,301200984,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,195.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,52.0,weapon_scaled
303,651,War Cry,[Great Hammer] War Cry 2h R2 #1,Great Hammer,War Cry,2h R2 #1,direct,1,0,1,301200988,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,45.0,weapon_scaled
304,651,War Cry,[Great Hammer] War Cry Charged 2h R2 #1 (Tick),Great Hammer,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301200989,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
305,651,War Cry,[Great Hammer] War Cry Charged 2h R2 #1 (Tick),Great Hammer,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301200990,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
306,651,War Cry,[Great Hammer] War Cry Charged 2h R2 #1,Great Hammer,War Cry,Charged 2h R2 #1,charged,1,0,1,301200987,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,205.0,205.0,205.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,63.0,weapon_scaled
307,651,War Cry,[Great Hammer] War Cry 2h R2 #2,Great Hammer,War Cry,2h R2 #2,direct,2,0,1,301200992,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,45.0,weapon_scaled
308,651,War Cry,[Great Hammer] War Cry Charged 2h R2 #2 (Tick),Great Hammer,War Cry,Charged 2h R2 #2 (Tick),charged,2,0,0,301200993,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
309,651,War Cry,[Great Hammer] War Cry Charged 2h R2 #2,Great Hammer,War Cry,Charged 2h R2 #2,charged,2,0,1,301200991,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,210.0,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,660.0,63.0,weapon_scaled
310,651,War Cry,[Colossal Weapon] War Cry 1h R2 #1,Colossal Weapon,War Cry,1h R2 #1,direct,1,0,1,302300981,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,40.0,weapon_scaled
311,651,War Cry,[Colossal Weapon] War Cry Charged 1h R2 #1 (Tick),Colossal Weapon,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,302300982,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
312,651,War Cry,[Colossal Weapon] War Cry Charged 1h R2 #1 (Tick),Colossal Weapon,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,302300983,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
313,651,War Cry,[Colossal Weapon] War Cry Charged 1h R2 #1,Colossal Weapon,War Cry,Charged 1h R2 #1,charged,1,0,1,302300980,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,195.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,600.0,55.0,weapon_scaled
314,651,War Cry,[Colossal Weapon] War Cry 1h R2 #2,Colossal Weapon,War Cry,1h R2 #2,direct,2,0,1,302300985,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,45.0,weapon_scaled
315,651,War Cry,[Colossal Weapon] War Cry Charged 1h R2 #2 (Tick),Colossal Weapon,War Cry,Charged 1h R2 #2 (Tick),charged,2,0,0,302300986,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
316,651,War Cry,[Colossal Weapon] War Cry Charged 1h R2 #2,Colossal Weapon,War Cry,Charged 1h R2 #2,charged,2,0,1,302300984,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,600.0,55.0,weapon_scaled
317,651,War Cry,[Colossal Weapon] War Cry 2h R2 #1,Colossal Weapon,War Cry,2h R2 #1,direct,1,0,1,302300988,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,48.0,weapon_scaled
318,651,War Cry,[Colossal Weapon] War Cry Charged 2h R2 #1 (Tick),Colossal Weapon,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,302300989,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
319,651,War Cry,[Colossal Weapon] War Cry Charged 2h R2 #1 (Tick),Colossal Weapon,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,302300990,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
320,651,War Cry,[Colossal Weapon] War Cry Charged 2h R2 #1,Colossal Weapon,War Cry,Charged 2h R2 #1,charged,1,0,1,302300987,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,205.0,205.0,205.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,660.0,66.0,weapon_scaled
321,651,War Cry,[Colossal Weapon] War Cry 2h R2 #2,Colossal Weapon,War Cry,2h R2 #2,direct,2,0,1,302300992,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,54.0,weapon_scaled
322,651,War Cry,[Colossal Weapon] War Cry Charged 2h R2 #2 (Tick),Colossal Weapon,War Cry,Charged 2h R2 #2 (Tick),charged,2,0,0,302300993,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
323,651,War Cry,[Colossal Weapon] War Cry Charged 2h R2 #2,Colossal Weapon,War Cry,Charged 2h R2 #2,charged,2,0,1,302300991,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_primary,210.0,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,660.0,66.0,weapon_scaled
324,651,War Cry,[Spear] War Cry 1h R2 #1,Spear,War Cry,1h R2 #1,direct,1,0,1,301600981,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_secondary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,35.0,weapon_scaled
325,651,War Cry,[Spear] War Cry Charged 1h R2 #1 (Tick),Spear,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301600982,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
326,651,War Cry,[Spear] War Cry Charged 1h R2 #1 (Tick),Spear,War Cry,Charged 1h R2 #1 (Tick),charged,1,0,0,301600983,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
327,651,War Cry,[Spear] War Cry Charged 1h R2 #1,Spear,War Cry,Charged 1h R2 #1,charged,1,0,1,301600980,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_secondary,175.0,175.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,50.0,weapon_scaled
328,651,War Cry,[Spear] War Cry 1h R2 #2,Spear,War Cry,1h R2 #2,direct,2,0,1,301600985,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_secondary,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,35.0,weapon_scaled
329,651,War Cry,[Spear] War Cry Charged 1h R2 #2 (Tick),Spear,War Cry,Charged 1h R2 #2 (Tick),charged,2,0,0,301600986,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
330,651,War Cry,[Spear] War Cry Charged 1h R2 #2,Spear,War Cry,Charged 1h R2 #2,charged,2,0,1,301600984,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_secondary,178.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,600.0,50.0,weapon_scaled
331,651,War Cry,[Spear] War Cry 2h R2 #1,Spear,War Cry,2h R2 #1,direct,1,0,1,301600988,6906,-1,-1,-1,-1,-1,0,0,0,adaptive_secondary,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,240.0,42.0,weapon_scaled
332,651,War Cry,[Spear] War Cry Charged 2h R2 #1 (Tick),Spear,War Cry,Charged 2h R2 #1 (Tick),charged,1,0,0,301600989,-1,-1,-1,-1,-1,-1,0,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
