weapon_id,name,affinity,effect_ids,bleed,frost,poison,sleep,madness,death
32090000,Golden Beast Crest Shield,Standard,,0,0,0,0,0,0
2070000,Golden Epitaph,Standard,,0,0,0,0,0,0
32261100,Golden Greatshield,Blood,105200,83,0,0,0,0,0
32260900,Golden Greatshield,Cold,107700,0,96,0,0,0,0
32260400,Golden Greatshield,Fire,,0,0,0,0,0,0
32260500,Golden Greatshield,Flame Art,,0,0,0,0,0,0
32260100,Golden Greatshield,Heavy,,0,0,0,0,0,0
32260200,Golden Greatshield,Keen,,0,0,0,0,0,0
32260600,Golden Greatshield,Lightning,,0,0,0,0,0,0
32260800,Golden Greatshield,Magic,,0,0,0,0,0,0
32261200,Golden Greatshield,Occult,,0,0,0,0,0,0
32261000,Golden Greatshield,Poison,106200,0,0,96,0,0,0
32260300,Golden Greatshield,Quality,,0,0,0,0,0,0
32260700,Golden Greatshield,Sacred,,0,0,0,0,0,0
32260000,Golden Greatshield,Standard,,0,0,0,0,0,0
18080000,Golden Halberd,Standard,,0,0,0,0,0,0
31530000,Golden Lion Shield,Standard,,0,0,0,0,0,0
3170000,Golden Order Greatsword,Standard,,0,0,0,0,0,0
34060000,Golden Order Seal,Standard,1926,0,0,0,0,0,0
21541100,Golem Fist,Blood,105000,57,0,0,0,0,0
21540900,Golem Fist,Cold,107500,0,66,0,0,0,0
21540400,Golem Fist,Fire,,0,0,0,0,0,0
21540500,Golem Fist,Flame Art,,0,0,0,0,0,0
21540100,Golem Fist,Heavy,,0,0,0,0,0,0
21540200,Golem Fist,Keen,,0,0,0,0,0,0
21540600,Golem Fist,Lightning,,0,0,0,0,0,0
21540800,Golem Fist,Magic,,0,0,0,0,0,0
21541200,Golem Fist,Occult,,0,0,0,0,0,0
21541000,Golem Fist,Poison,106000,0,0,66,0,0,0
21540300,Golem Fist,Quality,,0,0,0,0,0,0
21540700,Golem Fist,Sacred,,0,0,0,0,0,0
21540000,Golem Fist,Standard,,0,0,0,0,0,0
42010000,Golem Greatbow,Standard,,0,0,0,0,0,0
23121100,Golem's Blood Halberd,Blood,105200,83,0,0,0,0,0
23120900,Golem's Cold Halberd,Cold,107700,0,96,0,0,0,0
23120400,Golem's Fire Halberd,Fire,,0,0,0,0,0,0
23120500,Golem's Flame Art Halberd,Flame Art,,0,0,0,0,0,0
23120000,Golem's Halberd,Standard,,0,0,0,0,0,0
23120100,Golem's Heavy Halberd,Heavy,,0,0,0,0,0,0
23120200,Golem's Keen Halberd,Keen,,0,0,0,0,0,0
23120600,Golem's Lightning Halberd,Lightning,,0,0,0,0,0,0
23120800,Golem's Magic Halberd,Magic,,0,0,0,0,0,0
23121200,Golem's Occult Halberd,Occult,,0,0,0,0,0,0
23121000,Golem's Poison Halberd,Poison,106200,0,0,96,0,0,0
23120300,Golem's Quality Halberd,Quality,,0,0,0,0,0,0
23120700,Golem's Sacred Halberd,Sacred,,0,0,0,0,0,0
4100000,Grafted Blade Greatsword,Standard,,0,0,0,0,0,0
21060000,Grafted Dragon,Standard,18671,0,0,0,0,0,0
19011100,Grave Scythe,Blood,105150|5190100,69,0,0,0,0,0
19010900,Grave Scythe,Cold,6401|107600|5190100,50,80,0,0,0,0
19010400,Grave Scythe,Fire,6402|5190100,55,0,0,0,0,0
19010500,Grave Scythe,Flame Art,6402|5190100,55,0,0,0,0,0
19010100,Grave Scythe,Heavy,6402|5190100,55,0,0,0,0,0
19010200,Grave Scythe,Keen,6402|5190100,55,0,0,0,0,0
19010600,Grave Scythe,Lightning,6402|5190100,55,0,0,0,0,0
19010800,Grave Scythe,Magic,6402|5190100,55,0,0,0,0,0
19011200,Grave Scythe,Occult,6401|5190100,50,0,0,0,0,0
19011000,Grave Scythe,Poison,6401|106100|5190100,50,0,80,0,0,0
19010300,Grave Scythe,Quality,6402|5190100,55,0,0,0,0,0
19010700,Grave Scythe,Sacred,6402|5190100,55,0,0,0,0,0
19010000,Grave Scythe,Standard,6402|5190100,55,0,0,0,0,0
34030000,Gravel Stone Seal,Standard,1924,0,0,0,0,0,0
23021100,Great Club,Blood,105200,83,0,0,0,0,0
23020900,Great Club,Cold,107700,0,96,0,0,0,0
23020400,Great Club,Fire,,0,0,0,0,0,0
23020500,Great Club,Flame Art,,0,0,0,0,0,0
23020100,Great Club,Heavy,,0,0,0,0,0,0
23020200,Great Club,Keen,,0,0,0,0,0,0
23020600,Great Club,Lightning,,0,0,0,0,0,0
23020800,Great Club,Magic,,0,0,0,0,0,0
23021200,Great Club,Occult,,0,0,0,0,0,0
23021000,Great Club,Poison,106200,0,0,96,0,0,0
23020300,Great Club,Quality,,0,0,0,0,0,0
23020700,Great Club,Sacred,,0,0,0,0,0,0
23020000,Great Club,Standard,,0,0,0,0,0,0
6021100,Great Epee,Blood,105100,69,0,0,0,0,0
6020900,Great Epee,Cold,107600,0,80,0,0,0,0
6020400,Great Epee,Fire,,0,0,0,0,0,0
6020500,Great Epee,Flame Art,,0,0,0,0,0,0
6020100,Great Epee,Heavy,,0,0,0,0,0,0
6020200,Great Epee,Keen,,0,0,0,0,0,0
6020600,Great Epee,Lightning,,0,0,0,0,0,0
6020800,Great Epee,Magic,,0,0,0,0,0,0
6021200,Great Epee,Occult,,0,0,0,0,0,0
6021000,Great Epee,Poison,106100,0,0,80,0,0,0
6020300,Great Epee,Quality,,0,0,0,0,0,0
6020700,Great Epee,Sacred,,0,0,0,0,0,0
6020000,Great Epee,Standard,,0,0,0,0,0,0
66501100,Great Katana,Blood,105150,69,0,0,0,0,0
66500900,Great Katana,Cold,6401|107600,50,80,0,0,0,0
66500400,Great Katana,Fire,6402,55,0,0,0,0,0
66500500,Great Katana,Flame Art,6402,55,0,0,0,0,0
66500100,Great Katana,Heavy,6402,55,0,0,0,0,0
66500200,Great Katana,Keen,6402,55,0,0,0,0,0
66500600,Great Katana,Lightning,6402,55,0,0,0,0,0
66500800,Great Katana,Magic,6402,55,0,0,0,0,0
66501200,Great Katana,Occult,6401,50,0,0,0,0,0
66501000,Great Katana,Poison,6401|106100,50,0,80,0,0,0
66500300,Great Katana,Quality,6402,55,0,0,0,0,0
66500700,Great Katana,Sacred,6402,55,0,0,0,0,0
66500000,Great Katana,Standard,6402,55,0,0,0,0,0
1091100,Great Knife,Blood,105050,57,0,0,0,0,0
1090900,Great Knife,Cold,6406|107500,38,66,0,0,0,0
1090400,Great Knife,Fire,6406,38,0,0,0,0,0
1090500,Great Knife,Flame Art,6406,38,0,0,0,0,0
1090100,Great Knife,Heavy,6406,38,0,0,0,0,0
1090200,Great Knife,Keen,6406,38,0,0,0,0,0
1090600,Great Knife,Lightning,6406,38,0,0,0,0,0
1090800,Great Knife,Magic,6406,38,0,0,0,0,0
1091200,Great Knife,Occult,6406,38,0,0,0,0,0
1091000,Great Knife,Poison,6406|106000,38,0,66,0,0,0
1090300,Great Knife,Quality,6406,38,0,0,0,0,0
1090700,Great Knife,Sacred,6406,38,0,0,0,0,0
1090000,Great Knife,Standard,6406,38,0,0,0,0,0
12061100,Great Mace,Blood,105100,69,0,0,0,0,0
12060900,Great Mace,Cold,107600,0,80,0,0,0,0
12060400,Great Mace,Fire,,0,0,0,0,0,0
12060500,Great Mace,Flame Art,,0,0,0,0,0,0
12060100,Great Mace,Heavy,,0,0,0,0,0,0
12060200,Great Mace,Keen,,0,0,0,0,0,0
12060600,Great Mace,Lightning,,0,0,0,0,0,0
12060800,Great Mace,Magic,,0,0,0,0,0,0
12061200,Great Mace,Occult,,0,0,0,0,0,0
12061000,Great Mace,Poison,106100,0,0,80,0,0,0
12060300,Great Mace,Quality,,0,0,0,0,0,0
12060700,Great Mace,Sacred,,0,0,0,0,0,0
12060000,Great Mace,Standard,,0,0,0,0,0,0
15021100,Great Omenkiller Cleaver,Blood,105150,69,0,0,0,0,0
15020900,Great Omenkiller Cleaver,Cold,6401|107600,50,80,0,0,0,0
15020400,Great Omenkiller Cleaver,Fire,6402,55,0,0,0,0,0
15020500,Great Omenkiller Cleaver,Flame Art,6402,55,0,0,0,0,0
15020100,Great Omenkiller Cleaver,Heavy,6402,55,0,0,0,0,0
15020200,Great Omenkiller Cleaver,Keen,6402,55,0,0,0,0,0
15020600,Great Omenkiller Cleaver,Lightning,6402,55,0,0,0,0,0
15020800,Great Omenkiller Cleaver,Magic,6402,55,0,0,0,0,0
15021200,Great Omenkiller Cleaver,Occult,6401,50,0,0,0,0,0
15021000,Great Omenkiller Cleaver,Poison,6401|106100,50,0,80,0,0,0
15020300,Great Omenkiller Cleaver,Quality,6402,55,0,0,0,0,0
15020700,Great Omenkiller Cleaver,Sacred,6402,55,0,0,0,0,0
15020000,Great Omenkiller Cleaver,Standard,6402,55,0,0,0,0,0
12181100,Great Stars,Blood,105150|5121800|5121801,69,0,0,0,0,0
12180900,Great Stars,Cold,6401|107600|5121800|5121801,50,80,0,0,0,0
12180400,Great Stars,Fire,6402|5121800|5121801,55,0,0,0,0,0
12180500,Great Stars,Flame Art,6402|5121800|5121801,55,0,0,0,0,0
12180100,Great Stars,Heavy,6402|5121800|5121801,55,0,0,0,0,0
12180200,Great Stars,Keen,6402|5121800|5121801,55,0,0,0,0,0
12180600,Great Stars,Lightning,6402|5121800|5121801,55,0,0,0,0,0
12180800,Great Stars,Magic,6402|5121800|5121801,55,0,0,0,0,0
12181200,Great Stars,Occult,6401|5121800|5121801,50,0,0,0,0,0
12181000,Great Stars,Poison,6401|106100|5121800|5121801,50,0,80,0,0,0
12180300,Great Stars,Quality,6402|5121800|5121801,55,0,0,0,0,0
12180700,Great Stars,Sacred,6402|5121800|5121801,55,0,0,0,0,0
12180000,Great Stars,Standard,6402|5121800|5121801,55,0,0,0,0,0
31141100,Great Turtle Shell,Blood,105000|5311400,57,0,0,0,0,0
31140900,Great Turtle Shell,Cold,107500|5311400,0,66,0,0,0,0
31140400,Great Turtle Shell,Fire,5311400,0,0,0,0,0,0
31140500,Great Turtle Shell,Flame Art,5311400,0,0,0,0,0,0
31140100,Great Turtle Shell,Heavy,5311400,0,0,0,0,0,0
31140200,Great Turtle Shell,Keen,5311400,0,0,0,0,0,0
31140600,Great Turtle Shell,Lightning,5311400,0,0,0,0,0,0
31140800,Great Turtle Shell,Magic,5311400,0,0,0,0,0,0
31141200,Great Turtle Shell,Occult,5311400,0,0,0,0,0,0
31141000,Great Turtle Shell,Poison,106000|5311400,0,0,66,0,0,0
31140300,Great Turtle Shell,Quality,5311400,0,0,0,0,0,0
31140700,Great Turtle Shell,Sacred,5311400,0,0,0,0,0,0
31140000,Great Turtle Shell,Standard,5311400,0,0,0,0,0,0
15001100,Greataxe,Blood,105100,69,0,0,0,0,0
15000900,Greataxe,Cold,107600,0,80,0,0,0,0
15000400,Greataxe,Fire,,0,0,0,0,0,0
15000500,Greataxe,Flame Art,,0,0,0,0,0,0
15000100,Greataxe,Heavy,,0,0,0,0,0,0
15000200,Greataxe,Keen,,0,0,0,0,0,0
15000600,Greataxe,Lightning,,0,0,0,0,0,0
15000800,Greataxe,Magic,,0,0,0,0,0,0
15001200,Greataxe,Occult,,0,0,0,0,0,0
15001000,Greataxe,Poison,106100,0,0,80,0,0,0
15000300,Greataxe,Quality,,0,0,0,0,0,0
15000700,Greataxe,Sacred,,0,0,0,0,0,0
15000000,Greataxe,Standard,,0,0,0,0,0,0
42040000,Greatbow,Standard,,0,0,0,0,0,0
12011100,Greathorn Hammer,Blood,105100|5120100,69,0,0,0,0,0
12010900,Greathorn Hammer,Cold,107600|5120100,0,80,0,0,0,0
12010400,Greathorn Hammer,Fire,5120100,0,0,0,0,0,0
12010500,Greathorn Hammer,Flame Art,5120100,0,0,0,0,0,0
12010100,Greathorn Hammer,Heavy,5120100,0,0,0,0,0,0
12010200,Greathorn Hammer,Keen,5120100,0,0,0,0,0,0
12010600,Greathorn Hammer,Lightning,5120100,0,0,0,0,0,0
12010800,Greathorn Hammer,Magic,5120100,0,0,0,0,0,0
12011200,Greathorn Hammer,Occult,5120100,0,0,0,0,0,0
12011000,Greathorn Hammer,Poison,106100|5120100,0,0,80,0,0,0
12010300,Greathorn Hammer,Quality,5120100,0,0,0,0,0,0
12010700,Greathorn Hammer,Sacred,5120100,0,0,0,0,0,0
12010000,Greathorn Hammer,Standard,5120100,0,0,0,0,0,0
4001100,Greatsword,Blood,105200,83,0,0,0,0,0
4000900,Greatsword,Cold,107700,0,96,0,0,0,0
4000400,Greatsword,Fire,,0,0,0,0,0,0
4000500,Greatsword,Flame Art,,0,0,0,0,0,0
4000100,Greatsword,Heavy,,0,0,0,0,0,0
4000200,Greatsword,Keen,,0,0,0,0,0,0
4000600,Greatsword,Lightning,,0,0,0,0,0,0
4000800,Greatsword,Magic,,0,0,0,0,0,0
4001200,Greatsword,Occult,,0,0,0,0,0,0
4001000,Greatsword,Poison,106200,0,0,96,0,0,0
4000300,Greatsword,Quality,,0,0,0,0,0,0
4000700,Greatsword,Sacred,,0,0,0,0,0,0
4000000,Greatsword,Standard,,0,0,0,0,0,0
3510000,Greatsword of Damnation,Standard,,0,0,0,0,0,0
4550000,Greatsword of Radahn (Light),Standard,,0,0,0,0,0,0
4530000,Greatsword of Radahn (Lord),Standard,,0,0,0,0,0,0
3550000,Greatsword of Solitude,Standard,,0,0,0,0,0,0
7151100,Grossmesser,Blood,105000,57,0,0,0,0,0
7150900,Grossmesser,Cold,107500,0,66,0,0,0,0
7150400,Grossmesser,Fire,,0,0,0,0,0,0
7150500,Grossmesser,Flame Art,,0,0,0,0,0,0
7150100,Grossmesser,Heavy,,0,0,0,0,0,0
7150200,Grossmesser,Keen,,0,0,0,0,0,0
7150600,Grossmesser,Lightning,,0,0,0,0,0,0
7150800,Grossmesser,Magic,,0,0,0,0,0,0
7151200,Grossmesser,Occult,,0,0,0,0,0,0
7151000,Grossmesser,Poison,106000,0,0,66,0,0,0
7150300,Grossmesser,Quality,,0,0,0,0,0,0
7150700,Grossmesser,Sacred,,0,0,0,0,0,0
7150000,Grossmesser,Standard,,0,0,0,0,0,0
18111100,Guardian's Blood Swordspear,Blood,105100,69,0,0,0,0,0
18110900,Guardian's Cold Swordspear,Cold,107600,0,80,0,0,0,0
18110400,Guardian's Fire Swordspear,Fire,,0,0,0,0,0,0
18110500,Guardian's Flame Art Swordspear,Flame Art,,0,0,0,0,0,0
18110100,Guardian's Heavy Swordspear,Heavy,,0,0,0,0,0,0
18110200,Guardian's Keen Swordspear,Keen,,0,0,0,0,0,0
18110600,Guardian's Lightning Swordspear,Lightning,,0,0,0,0,0,0
18110800,Guardian's Magic Swordspear,Magic,,0,0,0,0,0,0
18111200,Guardian's Occult Swordspear,Occult,,0,0,0,0,0,0
18111000,Guardian's Poison Swordspear,Poison,106100,0,0,80,0,0,0
18110300,Guardian's Quality Swordspear,Quality,,0,0,0,0,0,0
18110700,Guardian's Sacred Swordspear,Sacred,,0,0,0,0,0,0
18110000,Guardian's Swordspear,Standard,,0,0,0,0,0,0
18001100,Halberd,Blood,105100,69,0,0,0,0,0
18000900,Halberd,Cold,107600,0,80,0,0,0,0
18000400,Halberd,Fire,,0,0,0,0,0,0
18000500,Halberd,Flame Art,,0,0,0,0,0,0
18000100,Halberd,Heavy,,0,0,0,0,0,0
18000200,Halberd,Keen,,0,0,0,0,0,0
18000600,Halberd,Lightning,,0,0,0,0,0,0
18000800,Halberd,Magic,,0,0,0,0,0,0
18001200,Halberd,Occult,,0,0,0,0,0,0
18001000,Halberd,Poison,106100,0,0,80,0,0,0
18000300,Halberd,Quality,,0,0,0,0,0,0
18000700,Halberd,Sacred,,0,0,0,0,0,0
18000000,Halberd,Standard,,0,0,0,0,0,0
32281100,Haligtree Crest Greatshield,Blood,105200,83,0,0,0,0,0
32280900,Haligtree Crest Greatshield,Cold,107700,0,96,0,0,0,0
32280400,Haligtree Crest Greatshield,Fire,,0,0,0,0,0,0
32280500,Haligtree Crest Greatshield,Flame Art,,0,0,0,0,0,0
32280100,Haligtree Crest Greatshield,Heavy,,0,0,0,0,0,0
32280200,Haligtree Crest Greatshield,Keen,,0,0,0,0,0,0
32280600,Haligtree Crest Greatshield,Lightning,,0,0,0,0,0,0
32280800,Haligtree Crest Greatshield,Magic,,0,0,0,0,0,0
32281200,Haligtree Crest Greatshield,Occult,,0,0,0,0,0,0
32281000,Haligtree Crest Greatshield,Poison,106200,0,0,96,0,0,0
32280300,Haligtree Crest Greatshield,Quality,,0,0,0,0,0,0
32280700,Haligtree Crest Greatshield,Sacred,,0,0,0,0,0,0
32280000,Haligtree Crest Greatshield,Standard,,0,0,0,0,0,0
19020000,Halo Scythe,Standard,6402,55,0,0,0,0,0
11081100,Hammer,Blood,105000,57,0,0,0,0,0
11080900,Hammer,Cold,107500,0,66,0,0,0,0
11080400,Hammer,Fire,,0,0,0,0,0,0
11080500,Hammer,Flame Art,,0,0,0,0,0,0
11080100,Hammer,Heavy,,0,0,0,0,0,0
11080200,Hammer,Keen,,0,0,0,0,0,0
11080600,Hammer,Lightning,,0,0,0,0,0,0
11080800,Hammer,Magic,,0,0,0,0,0,0
11081200,Hammer,Occult,,0,0,0,0,0,0
11081000,Hammer,Poison,106000,0,0,66,0,0,0
11080300,Hammer,Quality,,0,0,0,0,0,0
11080700,Hammer,Sacred,,0,0,0,0,0,0
11080000,Hammer,Standard,,0,0,0,0,0,0
14021100,Hand Axe,Blood,105000,57,0,0,0,0,0
14020900,Hand Axe,Cold,107500,0,66,0,0,0,0
14020400,Hand Axe,Fire,,0,0,0,0,0,0
14020500,Hand Axe,Flame Art,,0,0,0,0,0,0
14020100,Hand Axe,Heavy,,0,0,0,0,0,0
14020200,Hand Axe,Keen,,0,0,0,0,0,0
14020600,Hand Axe,Lightning,,0,0,0,0,0,0
14020800,Hand Axe,Magic,,0,0,0,0,0,0
14021200,Hand Axe,Occult,,0,0,0,0,0,0
14021000,Hand Axe,Poison,106000,0,0,66,0,0,0
14020300,Hand Axe,Quality,,0,0,0,0,0,0
14020700,Hand Axe,Sacred,,0,0,0,0,0,0
14020000,Hand Axe,Standard,,0,0,0,0,0,0
44000000,Hand Ballista,Standard,,0,0,0,0,0,0
9020000,Hand of Malenia,Standard,6401,50,0,0,0,0,0
40030000,Harp Bow,Standard,1940,0,0,0,0,0,0
31271100,Hawk Crest Wooden Shield,Blood,105000,57,0,0,0,0,0
31270900,Hawk Crest Wooden Shield,Cold,107500,0,66,0,0,0,0
31270400,Hawk Crest Wooden Shield,Fire,,0,0,0,0,0,0
31270500,Hawk Crest Wooden Shield,Flame Art,,0,0,0,0,0,0
31270100,Hawk Crest Wooden Shield,Heavy,,0,0,0,0,0,0
31270200,Hawk Crest Wooden Shield,Keen,,0,0,0,0,0,0
31270600,Hawk Crest Wooden Shield,Lightning,,0,0,0,0,0,0
31270800,Hawk Crest Wooden Shield,Magic,,0,0,0,0,0,0
31271200,Hawk Crest Wooden Shield,Occult,,0,0,0,0,0,0
31271000,Hawk Crest Wooden Shield,Poison,106000,0,0,66,0,0,0
31270300,Hawk Crest Wooden Shield,Quality,,0,0,0,0,0,0
31270700,Hawk Crest Wooden Shield,Sacred,,0,0,0,0,0,0
31270000,Hawk Crest Wooden Shield,Standard,,0,0,0,0,0,0
31331100,Heater Shield,Blood,105000,57,0,0,0,0,0
31330900,Heater Shield,Cold,107500,0,66,0,0,0,0
31330400,Heater Shield,Fire,,0,0,0,0,0,0
31330500,Heater Shield,Flame Art,,0,0,0,0,0,0
31330100,Heater Shield,Heavy,,0,0,0,0,0,0
31330200,Heater Shield,Keen,,0,0,0,0,0,0
31330600,Heater Shield,Lightning,,0,0,0,0,0,0
31330800,Heater Shield,Magic,,0,0,0,0,0,0
31331200,Heater Shield,Occult,,0,0,0,0,0,0
31331000,Heater Shield,Poison,106000,0,0,66,0,0,0
31330300,Heater Shield,Quality,,0,0,0,0,0,0
31330700,Heater Shield,Sacred,,0,0,0,0,0,0
31330000,Heater Shield,Standard,,0,0,0,0,0,0
43030000,Heavy Crossbow,Standard,,0,0,0,0,0,0
3130000,Helphen's Steeple,Standard,,0,0,0,0,0,0
14100900,Highland Axe,Cold,107500|5141000,0,66,0,0,0,0
14100400,Highland Axe,Fire,5141000,0,0,0,0,0,0
14100500,Highland Axe,Flame Art,5141000,0,0,0,0,0,0
14100100,Highland Axe,Heavy,5141000,0,0,0,0,0,0
14100200,Highland Axe,Keen,5141000,0,0,0,0,0,0
14100600,Highland Axe,Lightning,5141000,0,0,0,0,0,0
14100800,Highland Axe,Magic,5141000,0,0,0,0,0,0
14101200,Highland Axe,Occult,5141000,0,0,0,0,0,0
14101000,Highland Axe,Poison,106000|5141000,0,0,66,0,0,0
14100300,Highland Axe,Quality,5141000,0,0,0,0,0,0
14100700,Highland Axe,Sacred,5141000,0,0,0,0,0,0
14100000,Highland Axe,Standard,5141000,0,0,0,0,0,0
22001100,Hookclaws,Blood,105050,57,0,0,0,0,0
22000900,Hookclaws,Cold,6400|107500,45,66,0,0,0,0
22000400,Hookclaws,Fire,6403,60,0,0,0,0,0
22000500,Hookclaws,Flame Art,6403,60,0,0,0,0,0
22000100,Hookclaws,Heavy,6403,60,0,0,0,0,0
22000200,Hookclaws,Keen,6403,60,0,0,0,0,0
22000600,Hookclaws,Lightning,6403,60,0,0,0,0,0
22000800,Hookclaws,Magic,6403,60,0,0,0,0,0
22001200,Hookclaws,Occult,6400,45,0,0,0,0,0
22001000,Hookclaws,Poison,6400|106000,45,0,66,0,0,0
22000300,Hookclaws,Quality,6403,60,0,0,0,0,0
22000700,Hookclaws,Sacred,6403,60,0,0,0,0,0
22000000,Hookclaws,Standard,6403,60,0,0,0,0,0
41020000,Horn Bow,Standard,1940,0,0,0,0,0,0
8520000,Horned Warrior's Greatsword,Standard,,0,0,0,0,0,0
7530000,Horned Warrior's Sword,Standard,,0,0,0,0,0,0
31241100,Horse Crest Wooden Shield,Blood,105000,57,0,0,0,0,0
31240900,Horse Crest Wooden Shield,Cold,107500,0,66,0,0,0,0
31240400,Horse Crest Wooden Shield,Fire,,0,0,0,0,0,0
31240500,Horse Crest Wooden Shield,Flame Art,,0,0,0,0,0,0
31240100,Horse Crest Wooden Shield,Heavy,,0,0,0,0,0,0
31240200,Horse Crest Wooden Shield,Keen,,0,0,0,0,0,0
31240600,Horse Crest Wooden Shield,Lightning,,0,0,0,0,0,0
31240800,Horse Crest Wooden Shield,Magic,,0,0,0,0,0,0
31241200,Horse Crest Wooden Shield,Occult,,0,0,0,0,0,0
31241000,Horse Crest Wooden Shield,Poison,106000,0,0,66,0,0,0
31240300,Horse Crest Wooden Shield,Quality,,0,0,0,0,0,0
31240700,Horse Crest Wooden Shield,Sacred,,0,0,0,0,0,0
31240000,Horse Crest Wooden Shield,Standard,,0,0,0,0,0,0
20051100,Hoslow's Blood Petal Whip,Blood,105050,57,0,0,0,0,0
20050900,Hoslow's Cold Petal Whip,Cold,6410|107500,50,66,0,0,0,0
20050400,Hoslow's Fire Petal Whip,Fire,6411,55,0,0,0,0,0
20050500,Hoslow's Flame Art Petal Whip,Flame Art,6411,55,0,0,0,0,0
20050100,Hoslow's Heavy Petal Whip,Heavy,6411,55,0,0,0,0,0
20050200,Hoslow's Keen Petal Whip,Keen,6411,55,0,0,0,0,0
20050600,Hoslow's Lightning Petal Whip,Lightning,6411,55,0,0,0,0,0
20050800,Hoslow's Magic Petal Whip,Magic,6411,55,0,0,0,0,0
20051200,Hoslow's Occult Petal Whip,Occult,6410,50,0,0,0,0,0
20050000,Hoslow's Petal Whip,Standard,6411,55,0,0,0,0,0
20051000,Hoslow's Poison Petal Whip,Poison,6410|106000,50,0,66,0,0,0
20050300,Hoslow's Quality Petal Whip,Quality,6411,55,0,0,0,0,0
20050700,Hoslow's Sacred Petal Whip,Sacred,6411,55,0,0,0,0,0
30141100,Ice Crest Shield,Blood,105000|5301400,57,0,0,0,0,0
30140900,Ice Crest Shield,Cold,107500|5301400,0,66,0,0,0,0
30140400,Ice Crest Shield,Fire,5301400,0,0,0,0,0,0
30140500,Ice Crest Shield,Flame Art,5301400,0,0,0,0,0,0
30140100,Ice Crest Shield,Heavy,5301400,0,0,0,0,0,0
30140200,Ice Crest Shield,Keen,5301400,0,0,0,0,0,0
30140600,Ice Crest Shield,Lightning,5301400,0,0,0,0,0,0
30140800,Ice Crest Shield,Magic,5301400,0,0,0,0,0,0
30141200,Ice Crest Shield,Occult,5301400,0,0,0,0,0,0
30141000,Ice Crest Shield,Poison,106000|5301400,0,0,66,0,0,0
30140300,Ice Crest Shield,Quality,5301400,0,0,0,0,0,0
30140700,Ice Crest Shield,Sacred,5301400,0,0,0,0,0,0
30140000,Ice Crest Shield,Standard,5301400,0,0,0,0,0,0
14080000,Icerind Hatchet,Standard,6702,0,65,0,0,0,0
32140000,Icon Shield,Standard,5321400,0,0,0,0,0,0
42500000,Igon's Greatbow,Standard,5425000,0,0,0,0,0,0
16130000,Inquisitor's Girandole,Standard,6401,50,0,0,0,0,0
2090000,Inseparable Sword,Standard,,0,0,0,0,0,0
31321100,Inverted Hawk Heater Shield,Blood,105000,57,0,0,0,0,0
31320900,Inverted Hawk Heater Shield,Cold,107500,0,66,0,0,0,0
31320400,Inverted Hawk Heater Shield,Fire,,0,0,0,0,0,0
31320500,Inverted Hawk Heater Shield,Flame Art,,0,0,0,0,0,0
31320100,Inverted Hawk Heater Shield,Heavy,,0,0,0,0,0,0
31320200,Inverted Hawk Heater Shield,Keen,,0,0,0,0,0,0
31320600,Inverted Hawk Heater Shield,Lightning,,0,0,0,0,0,0
31320800,Inverted Hawk Heater Shield,Magic,,0,0,0,0,0,0
31321200,Inverted Hawk Heater Shield,Occult,,0,0,0,0,0,0
31321000,Inverted Hawk Heater Shield,Poison,106000,0,0,66,0,0,0
31320300,Inverted Hawk Heater Shield,Quality,,0,0,0,0,0,0
31320700,Inverted Hawk Heater Shield,Sacred,,0,0,0,0,0,0
31320000,Inverted Hawk Heater Shield,Standard,,0,0,0,0,0,0
32211100,Inverted Hawk Towershield,Blood,105200,83,0,0,0,0,0
32210900,Inverted Hawk Towershield,Cold,107700,0,96,0,0,0,0
32210400,Inverted Hawk Towershield,Fire,,0,0,0,0,0,0
32210500,Inverted Hawk Towershield,Flame Art,,0,0,0,0,0,0
32210100,Inverted Hawk Towershield,Heavy,,0,0,0,0,0,0
32210200,Inverted Hawk Towershield,Keen,,0,0,0,0,0,0
32210600,Inverted Hawk Towershield,Lightning,,0,0,0,0,0,0
32210800,Inverted Hawk Towershield,Magic,,0,0,0,0,0,0
32211200,Inverted Hawk Towershield,Occult,,0,0,0,0,0,0
32211000,Inverted Hawk Towershield,Poison,106200,0,0,96,0,0,0
32210300,Inverted Hawk Towershield,Quality,,0,0,0,0,0,0
32210700,Inverted Hawk Towershield,Sacred,,0,0,0,0,0,0
32210000,Inverted Hawk Towershield,Standard,,0,0,0,0,0,0
21071100,Iron Ball,Blood,105000,57,0,0,0,0,0
21070900,Iron Ball,Cold,107500,0,66,0,0,0,0
21070400,Iron Ball,Fire,,0,0,0,0,0,0
21070500,Iron Ball,Flame Art,,0,0,0,0,0,0
21070100,Iron Ball,Heavy,,0,0,0,0,0,0
21070200,Iron Ball,Keen,,0,0,0,0,0,0
21070600,Iron Ball,Lightning,,0,0,0,0,0,0
21070800,Iron Ball,Magic,,0,0,0,0,0,0
21071200,Iron Ball,Occult,,0,0,0,0,0,0
21071000,Iron Ball,Poison,106000,0,0,66,0,0,0
21070300,Iron Ball,Quality,,0,0,0,0,0,0
21070700,Iron Ball,Sacred,,0,0,0,0,0,0
21070000,Iron Ball,Standard,,0,0,0,0,0,0
14041100,Iron Cleaver,Blood,105000,57,0,0,0,0,0
14040900,Iron Cleaver,Cold,107500,0,66,0,0,0,0
14040400,Iron Cleaver,Fire,,0,0,0,0,0,0
