record_id,aow_id,aow_name,sheet_row,source_kind,source_param_ids,effect_id,effect_name,parent_effect_id,link_kind,role,activation_action_id,activation_timing,hand_variant,is_canonical,is_supported,reason,duration_seconds,physical_attack_power,magic_attack_power,fire_attack_power,lightning_attack_power,holy_attack_power,bleed_buildup,frost_buildup,poison_buildup,scarlet_rot_buildup,sleep_buildup,madness_buildup,death_buildup,uses_status_correction,uses_attack_correction
2343,4180,Carian Sovereignty,1242,attack_param,700000025,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2344,4180,Carian Sovereignty,1242,attack_param,700000025,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2345,4180,Carian Sovereignty,1242,attack_param,700000025,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2346,4180,Carian Sovereignty,1243,attack_param,700000025,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2347,4180,Carian Sovereignty,1243,attack_param,700000025,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2348,4180,Carian Sovereignty,1243,attack_param,700000025,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2349,4180,Carian Sovereignty,1244,attack_param,700000024,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2350,4180,Carian Sovereignty,1244,attack_param,700000024,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2351,4180,Carian Sovereignty,1244,attack_param,700000024,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2352,4190,Shriek of Sorrow,1515,attack_param,300000120,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2353,4220,Ghostflame Call,1487,attack_param,700000000,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2354,4220,Ghostflame Call,1488,attack_param,700000003,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2355,4220,Ghostflame Call,1488,bullet_shooter,200002590,17655,,0,direct,self_buff,,on_hit,,,1,applies to the projectile shooter rather than the target hit,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2356,4220,Ghostflame Call,1488,bullet_target,200002590,20001090,[AoW] Ghostflame Call - Frost,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0
2357,4220,Ghostflame Call,1489,attack_param,700000004,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2358,4220,Ghostflame Call,1489,bullet_target,200002591,20001090,[AoW] Ghostflame Call - Frost,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0
2359,4220,Ghostflame Call,1490,attack_param,700000001,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2360,4220,Ghostflame Call,1491,attack_param,700000010,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2361,4220,Ghostflame Call,1491,bullet_target,200002596|200002597|200002598|200002599|200002600|200002601|200002602|200002603|200002604|200002605|200002606|200002607|200002608|200002609|200002610|200002611,20001091,[AoW] Ghostflame Call R1 - Frost,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0
2362,4220,Ghostflame Call,1492,attack_param,700000005,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2363,4220,Ghostflame Call,1492,bullet_target,200002594,20001091,[AoW] Ghostflame Call R1 - Frost,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0
2364,4220,Ghostflame Call,1493,attack_param,700000002,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2365,4220,Ghostflame Call,1494,attack_param,700000006,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2366,4220,Ghostflame Call,1494,bullet_target,200002595,20001092,[AoW] Ghostflame Call R2 - Frost,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0
2367,4220,Ghostflame Call,1495,attack_param,700000007,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2368,4220,Ghostflame Call,1496,attack_param,700000008,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2369,4220,Ghostflame Call,1497,attack_param,700000009,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2370,5000,Dragonwound Slash,2062,attack_param,600000520,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2371,5000,Dragonwound Slash,2062,attack_param,600000520,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2372,5000,Dragonwound Slash,2063,attack_param,600000522,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2373,5000,Dragonwound Slash,2063,attack_param,600000522,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2374,5000,Dragonwound Slash,2065,attack_param,600000524,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2375,5000,Dragonwound Slash,2065,attack_param,600000524,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2376,5000,Dragonwound Slash,2066,attack_param,600000525,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2377,5000,Dragonwound Slash,2066,attack_param,600000525,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2378,5010,Needle Piercer,1641,attack_param,600000500,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2379,5010,Needle Piercer,1641,attack_param,600000500,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2380,5010,Needle Piercer,1642,bullet_target,200003306,503041,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2381,5010,Needle Piercer,1642,bullet_target,200003276,20001070,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2382,5010,Needle Piercer,1642,bullet_target,200003276,20001071,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0,0
2383,5010,Needle Piercer,1642,bullet_target,200003276,20001072,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2384,5010,Needle Piercer,1642,bullet_target,200003276,20001073,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0,0.0,0,0
2385,5010,Needle Piercer,1642,bullet_target,200003286,20001074,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2386,5010,Needle Piercer,1642,bullet_target,200003286,20001075,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2387,5010,Needle Piercer,1642,bullet_target,200003286,20001076,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2388,5010,Needle Piercer,1642,bullet_target,200003286,20001077,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0,0
2389,5010,Needle Piercer,1642,bullet_target,200003296,20001078,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2390,5010,Needle Piercer,1642,bullet_target,200003296,20001079,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0,0,0
2391,5010,Needle Piercer,1642,bullet_target,200003296,20001080,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2392,5010,Needle Piercer,1642,bullet_target,200003296,20001081,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0,0
2393,5010,Needle Piercer,1642,bullet_target,200003306,20001082,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2394,5010,Needle Piercer,1642,bullet_target,200003306,20001083,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0,0
2395,5010,Needle Piercer,1642,bullet_target,200003306,20001084,,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2396,5010,Needle Piercer,1643,attack_param,600000502,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2397,5010,Needle Piercer,1643,attack_param,600000502,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2398,5020,Light,1639,attack_param,600000880,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2399,5030,Darkness,1640,attack_param,600000890,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2400,5030,Darkness,1640,bullet_target,200002420|200002425,20000990,[AoW] Sword of Darkness: Darkness - Holy Negation Debuff,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2401,5040,Onze's Line of Stars,2031,attack_param,700000330,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2402,5040,Onze's Line of Stars,2031,attack_param,700000330,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2403,5040,Onze's Line of Stars,2031,attack_param,700000330,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2404,5040,Onze's Line of Stars,2032,attack_param,700000331,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2405,5040,Onze's Line of Stars,2032,attack_param,700000331,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2406,5040,Onze's Line of Stars,2032,attack_param,700000331,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2407,5040,Onze's Line of Stars,2033,attack_param,700000332,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2408,5040,Onze's Line of Stars,2033,attack_param,700000332,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2409,5040,Onze's Line of Stars,2033,attack_param,700000332,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2410,5040,Onze's Line of Stars,2034,attack_param,700000333,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2411,5040,Onze's Line of Stars,2034,attack_param,700000333,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2412,5040,Onze's Line of Stars,2034,attack_param,700000333,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2413,5040,Onze's Line of Stars,2035,attack_param,700000334,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2414,5040,Onze's Line of Stars,2035,attack_param,700000334,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2415,5040,Onze's Line of Stars,2035,attack_param,700000334,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2416,5040,Onze's Line of Stars,2036,attack_param,700000335,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2417,5040,Onze's Line of Stars,2036,attack_param,700000335,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2418,5040,Onze's Line of Stars,2036,attack_param,700000335,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2419,5040,Onze's Line of Stars,2037,attack_param,700000336,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2420,5040,Onze's Line of Stars,2037,attack_param,700000336,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2421,5040,Onze's Line of Stars,2037,attack_param,700000336,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2422,5040,Onze's Line of Stars,2038,attack_param,700000337,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2423,5040,Onze's Line of Stars,2038,attack_param,700000337,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2424,5040,Onze's Line of Stars,2038,attack_param,700000337,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2425,5040,Onze's Line of Stars,2039,attack_param,700000338,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2426,5040,Onze's Line of Stars,2039,attack_param,700000338,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2427,5040,Onze's Line of Stars,2039,attack_param,700000338,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2428,5040,Onze's Line of Stars,2040,attack_param,700000339,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2429,5040,Onze's Line of Stars,2040,attack_param,700000339,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2430,5040,Onze's Line of Stars,2040,attack_param,700000339,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2431,5040,Onze's Line of Stars,2041,attack_param,700000340,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2432,5040,Onze's Line of Stars,2041,attack_param,700000340,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2433,5040,Onze's Line of Stars,2041,attack_param,700000340,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2434,5040,Onze's Line of Stars,2042,attack_param,700000341,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2435,5040,Onze's Line of Stars,2042,attack_param,700000341,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2436,5040,Onze's Line of Stars,2042,attack_param,700000341,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2437,5050,The Poison Flower Blooms Twice,1444,attack_param,600000110,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2438,5050,The Poison Flower Blooms Twice,1444,attack_param,600000110,20000860,[AoW] The Poison Flower Blooms Twice,0,direct,replacement_or_chained,,on_hit,,,0,conditional replacement semantics are not immediate per-hit buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2439,5050,The Poison Flower Blooms Twice,1444,sp_effect_chain,20000860,20000861,[AoW] The Poison Flower Blooms Twice [Cycle SpEffect],20000860,cycle,replacement_or_chained,,conditional,,,0,conditional child effect is recorded but not treated as immediate hit buildup,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2440,5050,The Poison Flower Blooms Twice,1444,sp_effect_chain,20000860,20000862,[AoW] The Poison Flower Blooms Twice [Replace SpEffect],20000860,replace,replacement_or_chained,,conditional,,,0,conditional child effect is recorded but not treated as immediate hit buildup,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0,0
2441,5050,The Poison Flower Blooms Twice,1445,attack_param,600000111,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2442,5050,The Poison Flower Blooms Twice,1446,attack_param,600000112,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2443,5080,Spinning Guillotine,2232,attack_param,700000250,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2444,5080,Spinning Guillotine,2232,attack_param,700000250,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
